word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PUNCT,VERB,X
frequent,0,0,0,0,0,0,0,0,0,0,0,0,1,0
establishment,0,0,0,0,0,0,0,1,0,0,0,0,0,0
choo,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sneeze,0,0,0,0,0,0,0,0,0,0,0,0,1,0
scatter,0,0,0,0,0,0,0,0,0,0,0,0,2,0
hover,0,0,0,0,0,0,0,0,0,0,0,0,1,0
yep,0,0,0,0,0,0,2,0,0,0,0,0,0,0
couple,0,0,0,0,0,0,0,2,0,0,0,0,0,0
yoga,0,0,0,0,0,0,0,2,0,0,0,0,0,0
different,2,0,0,0,0,0,0,0,0,0,0,0,0,0
area,0,0,0,0,0,0,0,2,0,0,0,0,0,0
club,0,0,0,0,0,0,0,2,0,0,0,0,0,0
sentence,0,0,0,0,0,0,0,2,0,0,0,0,0,0
naked,3,0,0,0,0,0,0,0,0,0,0,0,0,0
huh,0,0,0,0,0,0,2,0,0,0,0,0,0,0
nonchalantly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pleasure,0,0,0,0,0,0,0,2,0,0,0,0,0,0
pool,0,0,0,0,0,0,0,2,0,0,0,0,0,0
offer,0,0,0,0,0,0,0,0,0,0,0,0,4,0
lounge,0,0,0,0,0,0,0,0,0,0,0,0,1,0
shame,0,0,0,0,0,0,0,1,0,0,0,0,0,0
quits,1,0,0,0,0,0,0,0,0,0,0,0,0,0
determine,0,0,0,0,0,0,0,0,0,0,0,0,1,0
stay,0,0,0,0,0,0,0,0,0,0,0,0,2,0
spirit,0,0,0,0,0,0,0,1,0,0,0,0,0,0
joke,0,0,0,0,0,0,0,3,0,0,0,0,2,0
courtyard,0,0,0,0,0,0,0,1,0,0,0,0,0,0
act,0,0,0,0,0,0,0,0,0,0,0,0,3,0
normal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dart,0,0,0,0,0,0,0,3,0,0,0,0,5,0
neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0
naturalist,0,0,0,0,0,0,0,1,0,0,0,0,0,0
weird,2,0,0,0,0,0,0,0,0,0,0,0,0,0
clothe,0,0,0,0,0,0,0,1,0,0,0,0,0,0
totally,0,0,1,0,0,0,0,0,0,0,0,0,0,0
curiously,0,0,1,0,0,0,0,0,0,0,0,0,0,0
newcomer,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dude,0,0,0,0,0,0,0,1,0,0,0,0,0,0
prompt,0,0,0,0,0,0,0,0,0,0,0,0,2,0
memory,0,0,0,0,0,0,0,3,0,0,0,0,0,0
beaver,0,0,0,0,0,0,0,2,0,0,0,0,0,0
state,0,0,0,0,0,0,0,0,0,0,0,0,2,0
correct,0,0,0,0,0,0,0,0,0,0,0,0,1,0
wednesday,0,0,0,0,0,0,0,1,0,0,0,0,0,0
member,0,0,0,0,0,0,0,2,0,0,0,0,0,0
green,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cable,0,0,0,0,0,0,0,1,0,0,0,0,0,0
knit,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sweater,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pair,0,0,0,0,0,0,0,1,0,0,0,0,0,0
corduroy,0,0,0,0,0,0,0,1,0,0,0,0,0,0
slack,0,0,0,0,0,0,0,1,0,0,0,0,0,0
paisley,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tie,0,0,0,0,0,0,0,1,0,0,0,0,0,0
knot,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tight,1,0,1,0,0,0,0,0,0,0,0,0,0,0
luck,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gold,0,0,0,0,0,0,0,1,0,0,0,0,0,0
scramble,0,0,0,0,0,0,0,0,0,0,0,0,3,0
license,0,0,0,0,0,0,0,4,0,0,0,0,0,0
plate,0,0,0,0,0,0,0,12,0,0,0,0,0,0
wow,0,0,0,0,0,0,4,0,0,0,0,0,0,0
lot,0,0,0,0,0,0,0,6,0,0,0,0,0,0
info,0,0,0,0,0,0,0,1,0,0,0,0,0,0
steel,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ball,0,0,0,0,0,0,0,4,0,0,0,0,0,0
clue,0,0,0,0,0,0,0,3,0,0,0,0,0,0
moron,0,0,0,0,0,0,0,3,0,0,0,0,0,0
bid,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adieu,0,0,0,0,0,0,0,1,0,0,0,0,0,0
swipe,0,0,0,0,0,0,0,2,0,0,0,0,1,0
gimme,0,0,0,0,0,0,0,0,0,0,0,0,1,0
gosh,0,0,0,0,0,0,2,0,0,0,0,0,0,0
task,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hook,0,0,0,0,0,0,0,1,0,0,0,0,0,0
forever,0,0,2,0,0,0,0,0,0,0,0,0,0,0
sloth,0,0,0,0,0,0,0,3,0,0,0,0,0,0
employee,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yard,0,0,0,0,0,0,0,1,0,0,0,0,0,0
meet,0,0,0,0,0,0,0,0,0,0,0,0,2,0
response,0,0,0,0,0,0,0,1,0,0,0,0,0,0
repeat,0,0,0,0,0,0,0,0,0,0,0,0,2,0
punch,0,0,0,0,0,0,0,0,0,0,0,0,3,0
digit,0,0,0,0,0,0,0,1,0,0,0,0,0,0
humped,5,0,0,0,0,0,0,0,0,0,0,0,0,0
camel,0,0,0,0,0,0,0,4,0,0,0,0,0,0
pregnant,3,0,0,0,0,0,0,0,0,0,0,0,0,0
reaction,0,0,0,0,0,0,0,1,0,0,0,0,0,0
creep,0,0,0,0,0,0,0,0,0,0,0,0,1,0
impatience,0,0,0,0,0,0,0,1,0,0,0,0,0,0
funny,4,0,0,0,0,0,0,0,0,0,0,0,0,0
focus,0,0,0,0,0,0,0,0,0,0,0,0,1,0
thoroughly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
aaaaaaaaaagh,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dot,0,0,0,0,0,0,0,1,0,0,0,0,0,0
matrix,0,0,0,0,0,0,0,1,0,0,0,0,0,0
printer,0,0,0,0,0,0,0,1,0,0,0,0,0,0
spit,0,0,0,0,0,0,0,0,0,0,0,0,1,0
address,0,0,0,0,0,0,0,2,0,0,0,0,1,0
frantically,0,0,2,0,0,0,0,0,0,0,0,0,0,0
printout,0,0,0,0,0,0,0,1,0,0,0,0,0,0
register,0,0,0,0,0,0,0,0,0,0,0,0,1,0
limo,0,0,0,0,0,0,0,7,0,0,0,0,0,0
owe,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sky,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dark,3,0,0,0,0,0,0,0,0,0,0,0,0,0
frigid,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bet,0,0,0,0,0,0,0,0,0,0,0,0,3,0
warrant,0,0,0,0,0,0,0,3,0,0,0,0,0,0
hmm,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bummer,0,0,0,0,0,0,0,1,0,0,0,0,0,0
waste,0,0,0,0,0,0,0,0,0,0,0,0,1,0
purpose,0,0,0,0,0,0,0,2,0,0,0,0,0,0
madam,0,0,0,0,0,0,0,1,0,0,0,0,0,0
impede,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pretend,2,0,0,0,0,0,0,0,0,0,0,0,1,0
problem,0,0,0,0,0,0,0,1,0,0,0,0,0,0
miserable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
consider,0,0,0,0,0,0,0,0,0,0,0,0,5,0
percent,0,0,0,0,0,0,0,3,0,0,0,0,0,0
sans,0,1,0,0,0,0,0,0,0,0,0,0,0,0
defeated,1,0,0,0,0,0,0,0,0,0,0,0,0,0
puzzled,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sore,1,0,0,0,0,0,0,0,0,0,0,0,0,0
probable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
shifty,2,0,0,0,0,0,0,0,0,0,0,0,0,0
lowlife,0,0,0,0,0,0,0,1,0,0,0,0,0,0
whistle,0,0,0,0,0,0,0,2,0,0,0,0,1,0
merry,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tune,0,0,0,0,0,0,0,1,0,0,0,0,0,0
morsel,0,0,0,0,0,0,0,1,0,0,0,0,0,0
respect,0,0,0,0,0,0,0,2,0,0,0,0,0,0
trick,0,0,0,0,0,0,0,1,0,0,0,0,1,0
bumper,0,0,0,0,0,0,0,2,0,0,0,0,0,0
limousine,0,0,0,0,0,0,0,1,0,0,0,0,0,0
refrigousine,0,0,0,0,0,0,0,1,0,0,0,0,0,0
heavy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
refrigerator,0,0,0,0,0,0,0,1,0,0,0,0,0,0
evidence,0,0,0,0,0,0,0,4,0,0,0,0,0,0
tweezer,0,0,0,0,0,0,0,2,0,0,0,0,0,0
snoop,0,0,0,0,0,0,0,0,0,0,0,0,3,0
chilly,1,0,0,0,0,0,0,0,0,0,0,0,0,0
polar,14,0,0,0,0,0,0,0,0,0,0,0,0,0
god,0,0,0,0,0,0,1,0,0,0,0,0,0,0
whirl,0,0,0,0,0,0,0,0,0,0,0,0,1,0
source,0,0,0,0,0,0,0,2,0,0,0,0,0,0
excitement,0,0,0,0,0,0,0,1,0,0,0,0,0,0
compartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pipe,0,0,0,0,0,0,0,3,0,0,0,0,0,0
cd,0,0,0,0,0,0,0,2,0,0,0,0,0,0
use,0,0,0,0,0,0,0,0,0,0,0,0,5,0
collect,0,0,0,0,0,0,0,0,0,0,0,0,2,0
lower,0,0,0,0,0,0,0,0,0,0,0,0,1,0
partition,0,0,0,0,0,0,0,1,0,0,0,0,0,0
shoot,0,0,0,0,0,0,0,0,0,0,0,0,2,0
backseat,0,0,0,0,0,0,0,1,0,0,0,0,0,0
shred,0,0,0,0,0,0,0,0,0,0,0,0,1,0
violent,1,0,0,0,0,0,0,0,0,0,0,0,0,0
scrape,0,0,0,0,0,0,0,0,0,0,0,0,2,0
concerned,1,0,0,0,0,0,0,0,0,0,0,0,0,0
card,0,0,0,0,0,0,0,2,0,0,0,0,0,0
floral,1,0,0,0,0,0,0,0,0,0,0,0,0,0
definitely,0,0,1,0,0,0,0,0,0,0,0,0,0,0
stumped,1,0,0,0,0,0,0,0,0,0,0,0,0,0
drift,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cocktail,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bar,0,0,0,0,0,0,0,2,0,0,0,0,0,0
etch,0,0,0,0,0,0,0,0,0,0,0,0,1,0
letter,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fancy,2,0,0,0,0,0,0,0,0,0,0,0,0,0
cup,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nervously,0,0,2,0,0,0,0,0,0,0,0,0,0,0
dangerous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
crime,0,0,0,0,0,0,0,3,0,0,0,0,0,0
scene,0,0,0,0,0,0,0,4,0,0,0,0,0,0
break,0,0,0,0,0,0,0,1,0,0,0,0,7,0
speak,0,0,0,0,0,0,0,0,0,0,0,0,8,0
old,6,0,0,0,0,0,0,0,0,0,0,0,0,0
sandwich,0,0,0,0,0,0,0,0,0,0,0,0,1,0
expensive,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wool,0,0,0,0,0,0,0,2,0,0,0,0,0,0
rug,0,0,0,0,0,0,0,6,0,0,0,0,0,0
skunk,0,0,0,0,0,0,0,4,0,0,0,0,0,0
cheese,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cracker,0,0,0,0,0,0,0,1,0,0,0,0,0,0
guard,0,0,0,0,0,0,0,3,0,0,0,0,2,0
security,0,0,0,0,0,0,0,2,0,0,0,0,0,0
residential,1,0,0,0,0,0,0,0,0,0,0,0,0,0
compound,0,0,0,0,0,0,0,1,0,0,0,0,0,0
house,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lavishly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
teeny,1,0,0,0,0,0,0,0,0,0,0,0,0,0
simple,2,0,0,0,0,0,0,0,0,0,0,0,0,0
misunder,0,0,0,0,0,0,0,1,0,0,0,0,0,0
eyed,1,0,0,0,0,0,0,0,0,0,0,0,0,0
misunderstanding,0,0,0,0,0,0,0,1,0,0,0,0,0,0
motion,0,0,0,0,0,0,0,0,0,0,0,0,5,0
quiet,2,0,0,0,0,0,0,0,0,0,0,0,0,0
unannounced,1,0,0,0,0,0,0,0,0,0,0,0,0,0
marry,0,0,0,0,0,0,0,0,0,0,0,0,1,0
raspy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
authoritative,1,0,0,0,0,0,0,0,0,0,0,0,0,0
certainly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
wedding,0,0,0,0,0,0,0,4,0,0,0,0,0,0
trust,0,0,0,0,0,0,0,1,0,0,0,0,4,0
bread,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gram,0,0,0,0,0,0,0,2,0,0,0,0,0,0
mama,0,0,0,0,0,0,0,2,0,0,0,0,0,0
cannoli,0,0,0,0,0,0,0,1,0,0,0,0,0,0
frown,0,0,0,0,0,0,0,0,0,0,0,0,2,0
scratch,0,0,0,0,0,0,0,2,0,0,0,0,1,0
chin,0,0,0,0,0,0,0,1,0,0,0,0,0,0
repay,0,0,0,0,0,0,0,0,0,0,0,0,1,0
generosity,0,0,0,0,0,0,0,1,0,0,0,0,0,0
disrespect,0,0,0,0,0,0,0,0,0,0,0,0,2,0
bury,0,0,0,0,0,0,0,0,0,0,0,0,1,0
performer,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mime,0,0,0,0,0,0,0,4,0,0,0,0,0,0
shift,0,0,0,0,0,0,0,0,0,0,0,0,1,0
agitated,1,0,0,0,0,0,0,0,0,0,0,0,0,0
intimidate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
request,0,0,0,0,0,0,0,1,0,0,0,0,0,0
whoa,0,0,0,0,0,0,2,0,0,0,0,0,0,0
squirm,0,0,0,0,0,0,0,0,0,0,0,0,2,0
freezing,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pit,0,0,0,0,0,0,0,5,0,0,0,0,0,0
beg,0,0,0,0,0,0,0,0,0,0,0,0,1,0
gown,0,0,0,0,0,0,0,1,0,0,0,0,0,0
clearly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
yesterday,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stylish,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sweetly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dress,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kindness,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dumbfounded,1,0,0,0,0,0,0,0,0,0,0,0,0,0
extremely,0,0,1,0,0,0,0,0,0,0,0,0,0,0
arctic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
groom,0,0,0,0,0,0,0,1,0,0,0,0,0,0
feed,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cake,0,0,0,0,0,0,0,1,0,0,0,0,0,0
discuss,0,0,0,0,0,0,0,0,0,0,0,0,1,0
half,0,0,1,0,0,0,0,2,0,0,0,0,0,0
exchange,0,0,0,0,0,0,0,0,0,0,0,0,1,0
worried,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lush,1,0,0,0,0,0,0,0,0,0,0,0,0,0
humid,1,0,0,0,0,0,0,0,0,0,0,0,0,0
search,0,0,0,0,0,0,0,1,0,0,0,0,3,0
steam,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pump,0,0,0,0,0,0,0,0,0,0,0,0,2,0
steady,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stream,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mist,0,0,0,0,0,0,0,1,0,0,0,0,0,0
rainforest,0,0,0,0,0,0,0,2,0,0,0,0,0,0
higher,0,0,2,0,0,0,0,0,0,0,0,0,0,0
wind,0,0,0,0,0,0,0,0,0,0,0,0,1,0
canopy,0,0,0,0,0,0,0,4,0,0,0,0,0,0
steamy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fog,0,0,0,0,0,0,0,1,0,0,0,0,0,0
moss,0,0,0,0,0,0,0,1,0,0,0,0,0,0
doorbell,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mailbox,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kitty,0,0,0,0,0,0,0,1,0,0,0,0,0,0
issue,0,0,0,0,0,0,0,1,0,0,0,0,0,0
magazine,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tuna,0,0,0,0,0,0,0,3,0,0,0,0,0,0
cat,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yarn,0,0,0,0,0,0,0,1,0,0,0,0,0,0
playfully,0,0,1,0,0,0,0,0,0,0,0,0,0,0
partner,0,0,0,0,0,0,0,4,0,0,0,0,0,0
idiot,0,0,0,0,0,0,0,1,0,0,0,0,0,0
creak,0,0,0,0,0,0,0,0,0,0,0,0,2,0
chain,0,0,0,0,0,0,0,1,0,0,0,0,0,0
badly,0,0,3,0,0,0,0,0,0,0,0,0,0,0
bruise,0,0,0,0,0,0,0,1,0,0,0,0,0,0
teensy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
describe,0,0,0,0,0,0,0,0,0,0,0,0,2,0
haunted,1,0,0,0,0,0,0,0,0,0,0,0,0,0
relive,0,0,0,0,0,0,0,0,0,0,0,0,1,0
four,0,0,0,0,0,0,0,3,0,0,0,0,0,0
howler,0,0,0,0,0,0,0,19,0,0,0,0,0,0
information,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cue,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yup,0,0,0,0,0,0,1,0,0,0,0,0,0,0
persuade,0,0,0,0,0,0,0,0,0,0,0,0,1,0
unlock,0,0,0,0,0,0,0,0,0,0,0,0,1,0
impressed,4,0,0,0,0,0,0,0,0,0,0,0,0,0
strange,1,0,0,0,0,0,0,0,0,0,0,0,0,0
noise,0,0,0,0,0,0,0,1,0,0,0,0,0,0
inch,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hunch,0,0,0,0,0,0,0,0,0,0,0,0,1,0
low,2,0,0,0,0,0,0,0,0,0,0,0,0,0
growl,0,0,0,0,0,0,0,2,0,0,0,0,1,0
race,0,0,0,0,0,0,0,0,0,0,0,0,7,0
primal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wrong,2,0,0,0,0,0,0,0,0,0,0,0,0,0
suspension,0,0,0,0,0,0,0,1,0,0,0,0,0,0
branch,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hollow,1,0,0,0,0,0,0,0,0,0,0,0,0,0
log,0,0,0,0,0,0,0,3,0,0,0,0,0,0
stalk,0,0,0,0,0,0,0,0,0,0,0,0,3,0
dispatch,0,0,0,0,0,0,0,0,0,0,0,0,1,0
casually,0,0,1,0,0,0,0,0,0,0,0,0,0,0
coworker,0,0,0,0,0,0,0,2,0,0,0,0,0,0
light,0,0,0,0,0,0,0,2,0,0,0,0,0,0
blink,0,0,0,0,0,0,0,0,0,0,0,0,1,0
singer,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lifetime,0,0,0,0,0,0,0,1,0,0,0,0,0,0
angel,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dancer,0,0,0,0,0,0,0,1,0,0,0,0,0,0
robotic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
type,0,0,0,0,0,0,0,2,0,0,0,0,1,0
racket,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gondola,0,0,0,0,0,0,0,6,0,0,0,0,0,0
skytram,0,0,0,0,0,0,0,1,0,0,0,0,0,0
slip,0,0,0,0,0,0,0,0,0,0,0,0,1,0
separate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
regain,0,0,0,0,0,0,0,0,0,0,0,0,1,0
footing,0,0,0,0,0,0,0,1,0,0,0,0,0,0
surface,0,0,0,0,0,0,0,1,0,0,0,0,0,0
offend,0,0,0,0,0,0,0,0,0,0,0,0,1,0
disrespe,0,0,0,0,0,0,0,1,0,0,0,0,0,0
charge,0,0,0,0,0,0,0,0,0,0,0,0,1,0
speed,0,0,0,0,0,0,0,2,0,0,0,0,3,0
split,2,0,0,0,0,0,0,0,0,0,0,0,0,0
clank,0,0,0,0,0,0,0,1,0,0,0,0,0,0
handcuff,0,0,0,0,0,0,0,2,0,0,0,0,1,0
cuff,0,0,0,0,0,0,0,0,0,0,0,0,2,0
metal,0,0,0,0,0,0,0,2,0,0,0,0,0,0
tense,1,0,0,0,0,0,0,0,0,0,0,0,0,0
personal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
angrily,0,0,2,0,0,0,0,0,0,0,0,0,0,0
walkway,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vine,0,0,0,0,0,0,0,5,0,0,0,0,0,0
dangle,0,0,0,0,0,0,0,0,0,0,0,0,2,0
bottomless,1,0,0,0,0,0,0,0,0,0,0,0,0,0
abyss,0,0,0,0,0,0,0,1,0,0,0,0,0,0
misunderstand,0,0,0,0,0,0,0,0,0,0,0,0,1,0
count,0,0,0,0,0,0,0,0,0,0,0,0,2,0
swinge,0,0,0,0,0,0,0,0,0,0,0,0,1,0
net,0,0,0,0,0,0,0,2,0,0,0,0,0,0
support,0,0,0,0,0,0,0,0,0,0,0,0,1,0
weight,0,0,0,0,0,0,0,1,0,0,0,0,0,0
plummet,0,0,0,0,0,0,0,0,0,0,0,0,1,0
luckily,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cluster,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tangle,0,0,0,0,0,0,0,0,0,0,0,0,1,0
siren,0,0,0,0,0,0,0,2,0,0,0,0,0,0
convoy,0,0,0,0,0,0,0,1,0,0,0,0,0,0
halt,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cavalry,0,0,0,0,0,0,0,1,0,0,0,0,0,0
upside,0,0,1,0,0,0,0,0,0,0,0,0,0,0
suspend,0,0,0,0,0,0,0,0,0,0,0,0,1,0
confidently,0,0,1,0,0,0,0,0,0,0,0,0,0,0
scoff,0,0,0,0,0,0,0,0,0,0,0,0,2,0
vanish,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kill,0,0,0,0,0,0,0,0,0,0,0,0,3,0
aggressive,2,0,0,0,0,0,0,0,0,0,0,0,0,0
enlist,0,0,0,0,0,0,0,0,0,0,0,0,1,0
annoy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
outstretched,1,0,0,0,0,0,0,0,0,0,0,0,0,0
clown,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mobile,0,0,0,0,0,0,0,1,0,0,0,0,0,0
silently,0,0,1,0,0,0,0,0,0,0,0,0,0,0
technically,0,0,1,0,0,0,0,0,0,0,0,0,0,0
guide,0,0,0,0,0,0,0,0,0,0,0,0,1,0
stunned,1,0,0,0,0,0,0,0,0,0,0,0,0,0
soar,0,0,0,0,0,0,0,0,0,0,0,0,1,0
surprised,3,0,0,0,0,0,0,0,0,0,0,0,0,0
emotionally,0,0,1,0,0,0,0,0,0,0,0,0,0,0
unbalanced,1,0,0,0,0,0,0,0,0,0,0,0,0,0
har,0,0,0,0,0,0,1,0,0,0,0,0,0,0
brand,0,0,1,0,0,0,0,0,0,0,0,0,0,0
troop,0,0,0,0,0,0,0,1,0,0,0,0,0,0
oath,0,0,0,0,0,0,0,1,0,0,0,0,0,0
scout,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tackle,0,0,0,0,0,0,0,0,0,0,0,0,2,0
pred,0,0,0,0,0,0,0,2,0,0,0,0,0,0
muzzle,0,0,0,0,0,0,0,3,0,0,0,0,2,0
snout,0,0,0,0,0,0,0,1,0,0,0,0,0,0
limp,0,0,0,0,0,0,0,0,0,0,0,0,2,0
learn,0,0,0,0,0,0,0,0,0,0,0,0,1,0
prod,0,0,0,0,0,0,0,0,0,0,0,0,1,0
untrustworthy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pierce,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cloud,0,0,0,0,0,0,0,1,0,0,0,0,0,0
subject,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cheesy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
announcer,0,0,0,0,0,0,0,1,0,0,0,0,0,0
glad,1,0,0,0,0,0,0,0,0,0,0,0,0,0
urgently,0,0,1,0,0,0,0,0,0,0,0,0,0,0
seriously,0,0,1,0,0,0,0,0,0,0,0,0,0,0
shh,0,0,0,0,0,0,1,0,0,0,0,0,0,0
shush,0,0,0,0,0,0,1,0,0,0,0,0,1,0
bingo,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chuck,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sneaky,1,0,0,0,0,0,0,0,0,0,0,0,0,0
access,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hopeful,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stack,0,0,0,0,0,0,0,2,0,0,0,0,0,0
impatiently,0,0,1,0,0,0,0,0,0,0,0,0,0,0
afternoon,0,0,0,0,0,0,0,2,0,0,0,0,0,0
meeting,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mutton,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chop,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cramped,1,0,0,0,0,0,0,0,0,0,0,0,0,0
janitor,0,0,0,0,0,0,0,1,0,0,0,0,0,0
closet,0,0,0,0,0,0,0,1,0,0,0,0,0,0
database,0,0,0,0,0,0,0,1,0,0,0,0,0,0
keyboard,0,0,0,0,0,0,0,1,0,0,0,0,0,0
barely,0,0,1,0,0,0,0,0,0,0,0,0,0,0
puff,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sooo,0,0,1,0,0,0,0,0,0,0,0,0,0,0
fluffy,2,0,0,0,0,0,0,0,0,0,0,0,0,0
mesmerize,0,0,0,0,0,0,0,0,0,0,0,0,1,0
