word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,PRON,SCONJ,VERB,X
danger,0,0,0,0,0,1,0,0,0,0,0
human,3,0,0,0,0,1,0,0,0,0,0
being,0,0,0,0,0,2,0,0,0,0,0
possibly,0,0,6,0,0,0,0,0,0,0,0
life,0,0,0,0,0,12,0,0,0,0,0
spend,0,0,0,0,0,0,0,0,0,3,0
lead,1,0,0,0,0,0,0,0,0,3,0
communication,0,0,0,0,0,1,0,0,0,0,0
satellite,0,0,0,0,0,11,0,0,0,0,0
geostationary,1,0,0,0,0,0,0,0,0,0,0
probability,0,0,0,0,0,1,0,0,0,0,0
zero,0,0,0,0,0,0,1,0,0,0,0
chance,0,0,0,0,0,2,0,0,0,1,0
traditionally,0,0,3,0,0,0,0,0,0,0,0
distinguish,0,0,0,0,0,0,0,0,0,3,0
classify,0,0,0,0,0,0,0,0,0,11,0
display,0,0,0,0,0,1,0,0,0,3,0
cometary,40,0,0,0,0,0,0,0,0,0,0
coma,0,0,0,0,0,15,0,0,0,0,0
tail,1,0,0,0,0,38,0,0,0,0,0
addition,0,0,0,0,0,4,0,0,0,0,0
nonreturning,2,0,0,0,0,0,0,0,0,0,0
parabolic,3,0,0,0,0,0,0,0,0,0,0
hyperbolic,2,0,0,0,0,0,0,0,0,0,0
distinction,0,0,0,0,0,2,0,0,0,0,0
apply,0,0,0,0,0,0,0,0,0,7,0
recede,0,0,0,0,0,0,0,0,0,1,0
encounter,0,0,0,0,0,4,0,0,0,1,0
likely,17,0,3,0,0,0,0,0,0,0,0
way,0,0,0,0,0,10,0,0,0,0,0
origin,0,0,0,0,0,15,0,0,0,0,0
unequivocally,0,0,1,0,0,0,0,0,0,0,0
series,0,0,0,0,0,1,0,0,0,0,0
presently,0,0,1,0,0,0,0,0,0,0,0
common,5,0,0,0,0,1,0,0,0,0,0
gather,0,0,0,0,0,0,0,0,0,1,0
colour,0,0,0,0,0,2,0,0,0,0,0
spectral,4,0,0,0,0,0,0,0,0,0,0
reflectance,0,0,0,0,0,5,0,0,0,0,0
albedo,0,0,0,0,0,12,0,0,0,0,0
fraction,0,0,0,0,0,7,0,0,0,0,0
incident,0,0,0,0,0,1,0,0,0,0,0
radiation,0,0,0,0,0,9,0,0,0,0,0
reflect,0,0,0,0,0,0,0,0,0,6,0
broad,3,0,0,0,0,0,0,0,0,0,0
taxonomic,3,0,0,0,0,0,0,0,0,0,0
unclassifiable,1,0,0,0,0,0,0,0,0,0,0
poor,4,0,0,0,0,0,0,0,0,0,0
genuinely,0,0,1,0,0,0,0,0,0,0,0
furthermore,0,0,1,0,0,0,0,0,0,0,0
dominate,0,0,0,0,0,0,0,0,0,4,0
population,0,0,0,0,0,3,0,0,0,0,0
edge,0,0,0,0,0,3,0,0,0,0,0
dominant,3,0,0,0,0,0,0,0,0,0,0
middle,1,0,0,0,0,0,0,0,0,0,0
expand,0,0,0,0,0,0,0,0,0,1,0
comprise,0,0,0,0,0,0,0,0,0,1,0
overlap,0,0,0,0,0,0,0,0,0,1,0
differ,0,0,0,0,0,0,0,0,0,1,0
primarily,0,0,6,0,0,0,0,0,0,0,0
monitor,0,0,0,0,0,0,0,0,0,2,0
brightness,0,0,0,0,0,7,0,0,0,0,0
minute,0,0,0,0,0,3,0,0,0,0,0
fluctuation,0,0,0,0,0,2,0,0,0,0,0
irregularly,0,0,2,0,0,0,0,0,0,0,0
spherical,4,0,0,0,0,0,0,0,0,0,0
spotted,1,0,0,0,0,0,0,0,0,0,0
curve,0,0,0,0,0,1,0,0,0,1,0
graph,0,0,0,0,0,1,0,0,0,0,0
versus,0,1,0,0,0,0,0,0,0,0,0
regular,1,0,0,0,0,0,0,0,0,0,0
interval,0,0,0,0,0,2,0,0,0,0,0
correspond,0,0,0,0,0,0,0,0,0,3,0
range,0,0,0,0,0,7,0,0,0,10,0
variation,0,0,0,0,0,3,0,0,0,0,0
related,3,0,0,0,0,0,0,0,0,0,0
spottedness,0,0,0,0,0,1,0,0,0,0,0
difficult,2,0,0,0,0,0,0,0,0,0,0
second,2,0,1,0,0,14,0,0,0,0,0
case,0,0,0,0,0,10,0,0,0,0,0
precession,0,0,0,0,0,1,0,0,0,0,0
smooth,2,0,0,0,0,0,0,0,0,0,0
slow,3,0,0,0,0,0,0,0,0,3,0
circling,0,0,0,0,0,1,0,0,0,0,0
unseen,2,0,0,0,0,0,0,0,0,0,0
order,0,0,0,0,0,12,0,0,0,0,0
value,0,0,0,0,0,4,0,0,0,0,0
decrease,0,0,0,0,0,0,0,0,0,2,0
preserve,0,0,0,0,0,0,0,0,0,9,0
one,0,0,0,0,0,5,0,0,0,0,0
certainly,0,0,5,0,0,0,0,0,0,0,0
theirs,0,0,0,0,0,0,0,1,0,0,0
modify,0,0,0,0,0,0,0,0,0,2,0
subsequent,2,0,0,0,0,0,0,0,0,0,0
effect,0,0,0,0,0,5,0,0,0,0,0
rendezvous,0,0,0,0,0,0,0,0,0,2,0
rename,0,0,0,0,0,0,0,0,0,1,0
launch,0,0,0,0,0,0,0,0,0,3,0
touch,0,0,0,0,0,0,0,0,0,3,0
primary,2,0,0,0,0,0,0,0,0,0,0
target,0,0,0,0,0,1,0,0,0,0,0
overall,3,0,1,0,0,0,0,0,0,0,0
resolve,0,0,0,0,0,0,0,0,0,2,0
illuminate,0,0,0,0,0,0,0,0,0,1,0
opposite,3,1,0,0,0,0,0,0,0,0,0
hemisphere,0,0,0,0,0,2,0,0,0,0,0
pair,0,0,0,0,0,1,0,0,0,0,0
mosaic,0,0,0,0,0,1,0,0,0,0,0
take,0,0,0,0,0,0,0,0,0,15,0
route,0,0,0,0,0,1,0,0,0,0,0
irregular,6,0,0,0,0,0,0,0,0,0,0
dimension,0,0,0,0,0,5,0,0,0,0,0
pock,0,0,0,0,0,0,0,0,0,1,0
groovelike,1,0,0,0,0,0,0,0,0,0,0
linear,2,0,0,0,0,0,0,0,0,0,0
marking,0,0,0,0,0,1,0,0,0,0,0
suggest,0,0,0,0,0,0,0,0,0,10,0
experience,0,0,0,0,0,0,0,0,0,5,0
shatter,0,0,0,0,0,0,0,0,0,2,0
photo,0,0,0,0,0,1,0,0,0,0,0
montage,0,0,0,0,0,1,0,0,0,0,0
lower,0,0,2,0,0,0,0,0,0,0,0
left,0,0,2,0,0,0,0,0,0,0,0
moon,0,0,0,0,0,10,0,0,0,0,0
nearly,0,0,8,0,0,0,0,0,0,0,0
fly,0,0,0,0,0,0,0,0,0,6,0
somewhat,0,0,8,0,0,0,0,0,0,0,0
crescent,1,0,0,0,0,0,0,0,0,0,0
shaped,2,0,0,0,0,0,0,0,0,0,0
view,0,0,0,0,0,2,0,0,0,2,0
pole,0,0,0,0,0,1,0,0,0,0,0
examination,0,0,0,0,0,1,0,0,0,0,0
indirect,2,0,0,0,0,0,0,0,0,0,0
existence,0,0,0,0,0,6,0,0,0,0,0
natural,5,0,0,0,0,0,0,0,0,0,0
confirm,0,0,0,0,0,0,0,0,0,7,0
instance,0,0,0,0,0,4,0,0,0,0,0
greek,2,0,0,0,0,0,0,0,0,0,0
mythology,0,0,0,0,0,2,0,0,0,0,0
photograph,0,0,0,0,0,4,0,0,0,3,0
telescope,0,0,0,0,0,6,0,0,0,0,0
equip,0,0,0,0,0,0,0,0,0,1,0
adaptive,1,0,0,0,0,0,0,0,0,0,0
optic,0,0,0,0,0,1,0,0,0,0,0
likewise,0,0,3,0,0,0,0,0,0,0,0
derive,0,0,0,0,0,0,0,0,0,7,0
turn,0,0,0,0,0,3,0,0,0,2,0
void,0,0,0,0,0,1,0,0,0,0,0
interior,0,0,0,0,0,6,0,0,0,0,0
pay,0,0,0,0,0,0,0,0,0,1,0
brief,1,0,0,0,0,0,0,0,0,0,0
visit,0,0,0,0,0,1,0,0,0,2,0
porous,1,0,0,0,0,0,0,0,0,0,0
test,0,0,0,0,0,0,0,0,0,1,0
advanced,1,0,0,0,0,0,0,0,0,0,0
bind,0,0,0,0,0,0,0,0,0,3,0
comparatively,0,0,3,0,0,0,0,0,0,0,0
asteroidal,11,0,0,0,0,0,0,0,0,0,0
probe,0,0,0,0,0,5,0,0,0,0,0
chain,0,0,0,0,0,1,0,0,0,0,0
arrive,0,0,0,0,0,0,0,0,0,2,0
lander,0,0,0,0,0,3,0,0,0,0,0
module,0,0,0,0,0,1,0,0,0,0,0
successfully,0,0,1,0,0,0,0,0,0,0,0
ambitious,1,0,0,0,0,0,0,0,0,0,0
indicate,0,0,0,0,0,0,0,0,0,8,0
stillborn,1,0,0,0,0,0,0,0,0,0,0
low,17,0,0,0,0,0,0,0,0,0,0
velocity,0,0,0,0,0,20,0,0,0,0,0
planetesimal,0,0,0,0,0,9,0,0,0,0,0
stage,0,0,0,0,0,2,0,0,0,0,0
gravitationally,0,0,3,0,0,0,0,0,0,0,0
scatter,0,0,0,0,0,0,0,0,0,6,0
massive,4,0,0,0,0,0,0,0,0,0,0
eventually,0,0,5,0,0,0,0,0,0,0,0
giant,9,0,0,0,0,1,0,0,0,0,0
strongly,0,0,2,0,0,0,0,0,0,0,0
perturb,0,0,0,0,0,0,0,0,0,2,0
raise,0,0,0,0,0,0,0,0,0,1,0
mutual,1,0,0,0,0,0,0,0,0,0,0
average,3,0,0,0,0,0,0,0,0,0,0
exhibit,0,0,0,0,0,0,0,0,0,3,0
accretionary,2,0,0,0,0,0,0,0,0,0,0
transform,0,0,0,0,0,0,0,0,0,3,0
disruption,0,0,0,0,0,1,0,0,0,0,0
survive,0,0,0,0,0,0,0,0,0,9,0
comparable,1,0,0,0,0,0,0,0,0,0,0
collisionally,0,0,1,0,0,0,0,0,0,0,0
exception,0,0,0,0,0,3,0,0,0,0,0
past,2,0,0,0,0,3,0,0,0,0,0
impact,0,0,0,0,0,32,0,0,0,2,0
ago,0,0,7,0,0,0,0,0,0,0,0
depict,0,0,0,0,0,0,0,0,0,1,0
conception,0,0,0,0,0,1,0,0,0,0,0
expose,0,0,0,0,0,0,0,0,0,3,0
layer,0,0,0,0,0,6,0,0,0,0,0
compositionally,0,0,1,0,0,0,0,0,0,0,0
homogeneous,1,0,0,0,0,0,0,0,0,0,0
noticeable,1,0,0,0,0,0,0,0,0,0,0
differentiated,2,0,0,0,0,0,0,0,0,0,0
originally,0,0,3,0,0,0,0,0,0,0,0
primitive,4,0,0,0,0,0,0,0,0,0,0
remove,0,0,0,0,0,0,0,0,0,2,0
lived,10,0,0,0,0,0,0,0,0,0,0
radionuclide,0,0,0,0,0,14,0,0,0,0,0
magnetic,7,0,0,0,0,0,0,0,0,0,0
induction,0,0,0,0,0,1,0,0,0,0,0
melt,0,0,0,0,0,3,0,0,0,10,0
geochemical,3,0,0,0,0,0,0,0,0,0,0
occur,0,0,0,0,0,0,0,0,0,18,0
certain,5,0,0,0,0,0,0,0,0,0,0
temperature,0,0,0,0,0,7,0,0,0,0,0
metallic,5,0,0,0,0,0,0,0,0,0,0
iron,0,0,0,0,0,30,0,0,0,0,0
separate,0,0,0,0,0,0,0,0,0,6,0
dense,11,0,0,0,0,0,0,0,0,0,0
sink,0,0,0,0,0,0,0,0,0,2,0
centre,0,0,0,0,0,5,0,0,0,0,0
core,0,0,0,0,0,10,0,0,0,1,0
force,0,0,0,0,0,11,0,0,0,1,0
basaltic,4,0,0,0,0,0,0,0,0,0,0
lava,0,0,0,0,0,1,0,0,0,0,0
differentiate,0,0,0,0,0,0,0,0,0,2,0
disrupt,0,0,0,0,0,0,0,0,0,1,0
strip,0,0,0,0,0,0,0,0,0,2,0
away,0,3,13,0,0,0,0,0,0,0,0
crust,0,0,0,0,0,9,0,0,0,0,0
mantle,0,0,0,0,0,5,0,0,0,0,0
partially,0,0,5,0,0,0,0,0,0,0,0
visible,8,0,0,0,0,0,0,0,0,0,0
responsible,8,0,0,0,0,0,0,0,0,0,0
calculate,0,0,0,0,0,0,0,0,0,4,0
measurably,0,0,1,0,0,0,0,0,0,0,0
question,0,0,0,0,0,1,0,0,0,0,0
radio,0,0,0,0,0,1,0,0,0,0,0
transmit,0,0,0,0,0,0,0,0,0,1,0
delay,0,0,0,0,0,1,0,0,0,0,0
possible,7,0,0,0,0,0,0,0,0,0,0
departure,0,0,0,0,0,2,0,0,0,0,0
excess,0,0,0,0,0,1,0,0,0,0,0
measure,0,0,0,0,0,0,0,0,0,7,0
regularly,0,0,1,0,0,0,0,0,0,0,0
ellipsoidal,1,0,0,0,0,0,0,0,0,0,0
volume,0,0,0,0,0,3,0,0,0,0,0
easily,0,0,1,0,0,0,0,0,0,0,0
directly,0,0,5,0,0,0,0,0,0,0,0
science,0,0,0,0,0,3,0,0,0,0,0
flame,0,0,0,0,0,0,0,0,0,1,0
rare,5,0,0,0,0,0,0,0,0,0,0
occasion,0,0,0,0,0,2,0,0,0,0,0
plunge,0,0,0,0,0,1,0,0,0,1,0
boom,0,0,0,0,0,2,0,0,0,0,0
thundering,0,0,0,0,0,1,0,0,0,0,0
gun,0,0,0,0,0,2,0,0,0,0,0
people,0,0,0,0,0,3,0,0,0,0,0
witness,0,0,0,0,0,1,0,0,0,2,0
believe,0,0,0,0,0,0,0,0,0,7,0
fall,0,0,0,0,0,5,0,0,0,11,0
modern,3,0,0,0,0,0,0,0,0,0,0
usage,0,0,0,0,0,3,0,0,0,0,0
restrict,0,0,0,0,0,0,0,0,0,2,0
nature,0,0,0,0,0,9,0,0,0,0,0
minimum,1,0,0,0,0,1,0,0,0,0,0
fast,1,0,3,0,0,0,0,0,0,0,0
bullet,0,0,0,0,0,1,0,0,0,0,0
barrel,0,0,0,0,0,1,0,0,0,0,0
frictional,1,0,0,0,0,0,0,0,0,0,0
heating,0,0,0,0,0,5,0,0,0,0,0
energetic,3,0,0,0,0,0,0,0,0,0,0
atmospheric,8,0,0,0,0,0,0,0,0,0,0
atom,0,0,0,0,0,4,0,0,0,0,0
molecule,0,0,0,0,0,16,0,0,0,0,0
air,0,0,0,0,0,5,0,0,0,0,0
luminous,6,0,0,0,0,0,0,0,0,0,0
phenomenon,0,0,0,0,0,7,0,0,0,0,0
fiery,3,0,0,0,0,0,0,0,0,0,0
reserve,0,0,0,0,0,0,0,0,0,1,0
place,0,0,0,0,0,5,0,0,0,2,0
category,0,0,0,0,0,7,0,0,0,0,0
micrometre,1,0,0,0,0,4,0,0,0,0,0
print,0,0,0,0,0,0,0,0,0,1,0
page,0,0,0,0,0,1,0,0,0,0,0
interplanetary,7,0,0,0,0,0,0,0,0,0,0
micrometeoroid,0,0,0,0,0,1,0,0,0,0,0
confusingly,0,0,1,0,0,0,0,0,0,0,0
interchange,0,0,0,0,0,0,0,0,0,1,0
hurtle,0,0,0,0,0,0,0,0,0,1,0
incandescent,1,0,0,0,0,0,0,0,0,0,0
man,0,0,0,0,0,2,0,0,0,0,0
structure,0,0,0,0,0,7,0,0,0,0,0
feature,0,0,0,0,0,13,0,0,0,0,0
bright,8,0,0,0,0,0,0,0,0,0,0
city,0,0,0,0,0,1,0,0,0,0,0
naked,4,0,0,0,0,0,0,0,0,0,0
eye,0,0,0,0,0,5,0,0,0,0,0
emit,0,0,0,0,0,0,0,0,0,1,0
spark,0,0,0,0,0,1,0,0,0,0,0
flare,0,0,0,0,0,1,0,0,0,0,0
train,0,0,0,0,0,1,0,0,0,0,0
linger,0,0,0,0,0,0,0,0,0,1,0
flight,0,0,0,0,0,4,0,0,0,0,0
unusually,0,0,1,0,0,0,0,0,0,0,0
fireball,0,0,0,0,0,1,0,0,0,0,0
bolide,0,0,0,0,0,1,0,0,0,0,0
significantly,0,0,1,0,0,0,0,0,0,0,0
normal,1,0,0,0,0,0,0,0,0,0,0
sporadic,1,0,0,0,0,0,0,0,0,0,0
trail,0,0,0,0,0,1,0,0,0,1,0
stretch,0,0,0,0,0,0,0,0,0,1,0
sand,0,0,0,0,0,5,0,0,0,0,0
start,0,0,0,0,0,0,0,0,0,3,0
altitude,0,0,0,0,0,10,0,0,0,0,0
inch,0,0,0,0,0,9,0,0,0,0,0
observable,2,0,0,0,0,0,0,0,0,0,0
binocular,0,0,0,0,0,1,0,0,0,0,0
brilliance,0,0,0,0,0,1,0,0,0,0,0
gram,0,0,0,0,0,5,0,0,0,0,0
centimetreto,0,0,0,0,0,1,0,0,0,0,0
draw,0,0,0,0,0,0,0,0,0,2,0
field,0,0,0,0,0,5,0,0,0,0,0
escape,0,0,0,0,0,1,0,0,0,0,0
kinetic,6,0,0,0,0,0,0,0,0,0,0
energy,0,0,0,0,0,8,0,0,0,0,0
chemical,8,0,0,0,0,0,0,0,0,0,0
convert,0,0,0,0,0,0,0,0,0,1,0
ionize,0,0,0,0,0,0,0,0,0,3,0
dissociate,0,0,0,0,0,0,0,0,0,1,0
surround,0,0,0,0,0,0,0,0,0,5,0
excitation,0,0,0,0,0,1,0,0,0,0,0
meteoroidal,2,0,0,0,0,0,0,0,0,0,0
greatly,0,0,2,0,0,0,0,0,0,0,0
exceed,0,0,0,0,0,0,0,0,0,2,0
original,2,0,0,0,0,0,0,0,0,0,0
remainder,0,0,0,0,0,1,0,0,0,0,0
push,0,0,0,0,0,0,0,0,0,3,0
aside,0,0,1,0,0,0,0,0,0,0,0
level,0,0,0,0,0,3,0,0,0,0,0
shock,0,0,0,0,0,7,0,0,0,0,0
wave,0,0,0,0,0,4,0,0,0,0,0
ahead,0,0,1,0,0,0,0,0,0,0,0
interact,0,0,0,0,0,0,0,0,0,1,0
solid,9,0,0,0,0,2,0,0,0,0,0
vapour,0,0,0,0,0,5,0,0,0,0,0
complex,2,0,0,0,0,0,0,0,0,0,0
penetration,0,0,0,0,0,2,0,0,0,0,0
kilogram,0,0,0,0,0,2,0,0,0,0,0
sound,0,0,0,0,0,3,0,0,0,0,0
sonic,1,0,0,0,0,0,0,0,0,0,0
thunder,0,0,0,0,0,1,0,0,0,0,0
intense,3,0,0,0,0,0,0,0,0,0,0
shake,0,0,0,0,0,0,0,0,0,1,0
record,0,0,0,0,0,2,0,0,0,4,0
seismometer,0,0,0,0,0,1,0,0,0,0,0
earthquake,0,0,0,0,0,1,0,0,0,0,0
release,0,0,0,0,0,3,0,0,0,3,0
quickly,0,0,3,0,0,0,0,0,0,0,0
destroy,0,0,0,0,0,0,0,0,0,3,0
particularly,0,0,5,0,0,0,0,0,0,0,0
relatively,0,0,13,0,0,0,0,0,0,0,0
destruction,0,0,0,0,0,3,0,0,0,0,0
ablation,0,0,0,0,0,1,0,0,0,0,0
loss,0,0,0,0,0,2,0,0,0,0,0
vaporization,0,0,0,0,0,7,0,0,0,0,0
molten,6,0,0,0,0,0,0,0,0,0,0
droplet,0,0,0,0,0,3,0,0,0,0,0
fragmentation,0,0,0,0,0,4,0,0,0,0,0
aerodynamic,2,0,0,0,0,0,0,0,0,0,0
pressure,0,0,0,0,0,6,0,0,0,0,0
crush,0,0,0,0,0,0,0,0,0,2,0
strength,0,0,0,0,0,4,0,0,0,0,0
stress,0,0,0,0,0,1,0,0,0,0,0
entry,0,0,0,0,0,4,0,0,0,0,0
equivalent,3,0,0,0,0,0,0,0,0,0,0
kiloton,0,0,0,0,0,2,0,0,0,0,0
typically,0,0,4,0,0,0,0,0,0,0,0
initially,0,0,1,0,0,0,0,0,0,0,0
comparison,0,0,0,0,0,2,0,0,0,0,0
atomic,3,0,0,0,0,0,0,0,0,0,0
bomb,0,0,0,0,0,1,0,0,0,0,0
drop,0,0,0,0,0,0,0,0,0,2,0
yield,0,0,0,0,0,1,0,0,0,2,0
spectacular,4,0,0,0,0,0,0,0,0,0,0
megaton,0,0,0,0,0,2,0,0,0,0,0
flatten,0,0,0,0,0,0,0,0,0,1,0
tree,0,0,0,0,0,1,0,0,0,0,0
area,0,0,0,0,0,3,0,0,0,0,0
square,3,0,0,0,0,3,0,0,0,0,0
acre,0,0,0,0,0,1,0,0,0,0,0
rival,0,0,0,0,0,0,0,0,0,1,0
despite,0,0,0,0,0,0,0,0,3,0,0
store,0,0,0,0,0,1,0,0,0,0,0
angle,0,0,0,0,0,2,0,0,0,0,0
initial,1,0,0,0,0,1,0,0,0,0,0
pound,0,0,0,0,0,3,0,0,0,0,0
fairly,0,0,3,0,0,0,0,0,0,0,0
effectively,0,0,2,0,0,0,0,0,0,0,0
stop,0,0,0,0,0,0,0,0,0,2,0
considerable,3,0,0,0,0,0,0,0,0,0,0
height,0,0,0,0,0,1,0,0,0,0,0
week,0,0,0,0,0,1,0,0,0,0,0
settle,0,0,0,0,0,0,0,0,0,1,0
tend,0,0,0,0,0,0,0,0,0,3,0
mention,0,0,0,0,0,0,0,0,0,3,0
millimetre,0,0,0,0,0,3,0,0,0,0,0
resolidify,0,0,0,0,0,0,0,0,0,1,0
unheated,1,0,0,0,0,0,0,0,0,0,0
braking,0,0,0,0,0,1,0,0,0,0,0
cool,1,0,0,0,0,0,0,0,0,3,0
luminosity,0,0,0,0,0,1,0,0,0,0,0
fade,0,0,0,0,0,0,0,0,0,1,0
dark,4,0,0,0,0,0,0,0,0,0,0
contrast,0,0,0,0,0,3,0,0,0,0,0
immediately,0,0,1,0,0,0,0,0,0,0,0
bare,1,0,0,0,0,0,0,0,0,0,0
obvious,2,0,0,0,0,0,0,0,0,0,0
sign,0,0,0,0,0,3,0,0,0,0,0
glassy,1,0,0,0,0,0,0,0,0,0,0
fusion,0,0,0,0,0,1,0,0,0,0,0
melting,0,0,0,0,0,7,0,0,0,0,0
flow,0,0,0,0,0,3,0,0,0,0,0
orientation,0,0,0,0,0,1,0,0,0,0,0
manned,2,0,0,0,0,0,0,0,0,0,0
tumble,0,0,0,0,0,0,0,0,0,2,0
sighting,0,0,0,0,0,2,0,0,0,0,0
temporarily,0,0,1,0,0,0,0,0,0,0,0
dramatic,1,0,0,0,0,0,0,0,0,0,0
usual,3,0,0,0,0,0,0,0,0,0,0
hourly,1,0,0,0,0,0,0,0,0,0,0
outburst,0,0,0,0,0,1,0,0,0,0,0
yellow,1,0,0,0,0,0,0,0,0,0,0
characteristically,0,0,1,0,0,0,0,0,0,0,0
consequence,0,0,0,0,0,2,0,0,0,0,0
plot,0,0,0,0,0,2,0,0,0,1,0
trajectory,0,0,0,0,0,1,0,0,0,0,0
map,0,0,0,0,0,1,0,0,0,0,0
converge,0,0,0,0,0,0,0,0,0,2,0
radiant,2,0,0,0,0,3,0,0,0,0,0
parallel,1,0,0,0,0,0,0,0,0,0,0
railroad,0,0,0,0,0,1,0,0,0,0,0
track,0,0,0,0,0,1,0,0,0,0,0
constellation,0,0,0,0,0,2,0,0,0,0,0
theory,0,0,0,0,0,5,0,0,0,0,0
word,0,0,0,0,0,1,0,0,0,0,0
confine,0,0,0,0,0,0,0,0,0,1,0
stream,0,0,0,0,0,10,0,0,0,0,0
invisible,1,0,0,0,0,0,0,0,0,0,0
camera,0,0,0,0,0,1,0,0,0,0,0
daytime,0,0,0,0,0,1,0,0,0,0,0
tell,0,0,0,0,0,0,0,0,0,1,0
importance,0,0,0,0,0,3,0,0,0,0,0
fully,0,0,2,0,0,0,0,0,0,0,0
photographic,2,0,0,0,0,0,0,0,0,0,0
association,0,0,0,0,0,8,0,0,0,0,0
abundant,5,0,0,0,0,0,0,0,0,0,0
ice,0,0,0,0,0,18,0,0,0,0,0
freeze,0,0,0,0,0,0,0,0,0,1,0
associate,0,0,0,0,0,0,0,0,0,5,0
represent,0,0,0,0,0,0,0,0,0,9,0
debris,0,0,0,0,0,7,0,0,0,0,0
shed,0,0,0,0,0,0,0,0,0,2,0
intersect,0,0,0,0,0,0,0,0,0,2,0
annually,0,0,1,0,0,0,0,0,0,0,0
leonid,2,0,0,0,0,0,0,0,0,0,0
french,2,0,0,0,0,0,0,0,0,0,0
aeronaut,0,0,0,0,0,1,0,0,0,0,0
trip,0,0,0,0,0,1,0,0,0,0,0
hot,3,0,0,0,0,0,0,0,0,0,0
balloon,0,0,0,0,0,1,0,0,0,0,0
visual,3,0,0,0,0,0,0,0,0,0,0
behaviour,0,0,0,0,0,2,0,0,0,0,0
fact,0,0,0,0,0,7,0,0,0,0,0
cluster,0,0,0,0,0,2,0,0,0,1,0
compact,1,0,0,0,0,0,0,0,0,0,0
slightly,0,0,5,0,0,0,0,0,0,0,0
disperse,0,0,0,0,0,0,0,0,0,2,0
uniformly,0,0,2,0,0,0,0,0,0,0,0
weak,3,0,0,0,0,0,0,0,0,0,0
consistent,4,0,0,0,0,0,0,0,0,0,0
extent,0,0,0,0,0,1,0,0,0,0,0
identity,0,0,0,0,0,2,0,0,0,0,0
strange,1,0,0,0,0,0,0,0,0,0,0
clearly,0,0,4,0,0,0,0,0,0,0,0
glance,0,0,0,0,0,1,0,0,0,0,0
resemble,0,0,0,0,0,0,0,0,0,5,0
geminid,1,0,0,0,0,0,0,0,0,0,0
appearance,0,0,0,0,0,8,0,0,0,0,0
nebulous,5,0,0,0,0,0,0,0,0,0,0
head,0,0,0,0,0,5,0,0,0,0,0
anticlimax,0,0,0,0,0,1,0,0,0,0,0
unnoticed,1,0,0,0,0,0,0,0,0,0,0
site,0,0,0,0,0,2,0,0,0,0,0
