word,ADJ,ADP,ADV,AUX,NOUN,NUM,PRON,SCONJ,VERB,X
independence,0,0,0,0,2,0,0,0,0,0
glorious,1,0,0,0,0,0,0,0,0,0
stamp,0,0,0,0,1,0,0,0,0,0
apart,0,0,1,0,0,0,0,0,0,0
tumultuous,1,0,0,0,0,0,0,0,0,0
peak,0,0,0,0,1,0,0,0,0,0
artist,0,0,0,0,2,0,0,0,0,0
teacher,0,0,0,0,4,0,0,0,0,0
wisdom,0,0,0,0,1,0,0,0,0,0
eagerly,0,0,1,0,0,0,0,0,0,0
determination,0,0,0,0,1,0,0,0,0,0
guide,0,0,0,0,1,0,0,0,1,0
reason,0,0,0,0,1,0,0,0,0,0
architecture,0,0,0,0,4,0,0,0,0,0
reasonable,2,0,0,0,0,0,0,0,0,0
singularly,0,0,1,0,0,0,0,0,0,0
exaggeration,0,0,0,0,1,0,0,0,0,0
virtue,0,0,0,0,2,0,0,0,0,0
path,0,0,0,0,1,0,0,0,0,0
extreme,0,0,0,0,1,0,0,0,0,0
temperance,0,0,0,0,1,0,0,0,0,0
humankind,0,0,0,0,4,0,0,0,0,0
happiness,0,0,0,0,1,0,0,0,0,0
excess,0,0,0,0,1,0,0,0,0,0
meden,0,0,0,0,0,0,0,0,0,1
agan,0,0,0,0,0,0,0,0,0,1
doctrine,0,0,0,0,2,0,0,0,0,0
interpret,0,0,0,0,0,0,0,0,1,0
brilliance,0,0,0,0,1,0,0,0,0,0
equal,0,0,0,0,0,0,0,0,1,0
surpass,0,0,0,0,0,0,0,0,1,0
masterpiece,0,0,0,0,4,0,0,0,0,0
challenge,0,0,0,0,0,0,0,0,1,0
reader,0,0,0,0,1,0,0,0,0,0
scarcely,0,0,1,0,0,0,0,0,0,0
discuss,0,0,0,0,0,0,0,0,1,0
debate,0,0,0,0,0,0,0,0,1,0
belong,0,0,0,0,0,0,0,0,1,0
preclassical,3,0,0,0,0,0,0,0,0,0
monumental,1,0,0,0,0,0,0,0,0,0
epic,2,0,0,0,0,0,0,0,0,0
shroud,0,0,0,0,0,0,0,0,1,0
mystery,0,0,0,0,1,0,0,0,0,0
root,0,0,0,0,1,0,0,0,0,0
person,0,0,0,0,2,0,0,0,0,0
embody,0,0,0,0,0,0,0,0,1,0
disguised,1,0,0,0,0,0,0,0,0,0
triumph,0,0,0,0,1,0,0,0,1,0
suitor,0,0,0,0,1,0,0,0,0,0
drive,0,0,0,0,0,0,0,0,1,0
arrow,0,0,0,0,1,0,0,0,0,0
blade,0,0,0,0,1,0,0,0,0,0
axis,0,0,0,0,1,0,0,0,0,0
draw,0,0,0,0,0,0,0,0,3,0
pure,1,0,0,0,0,0,0,0,0,0
mixture,0,0,0,0,1,0,0,0,0,0
sail,0,0,0,0,0,0,0,0,1,0
voyage,0,0,0,0,1,0,0,0,0,0
disguise,0,0,0,0,0,0,0,0,1,0
beggar,0,0,0,0,1,0,0,0,0,0
tell,0,0,0,0,0,0,0,0,2,0
direct,1,0,0,0,0,0,0,0,1,0
eloquent,1,0,0,0,0,0,0,0,0,0
fascinatingly,0,0,1,0,0,0,0,0,0,0
readable,1,0,0,0,0,0,0,0,0,0
definitely,0,0,1,0,0,0,0,0,0,0
native,0,0,0,0,1,0,0,0,0,0
theogony,0,0,0,0,2,0,0,0,0,0
depiction,0,0,0,0,1,0,0,0,0,0
dull,1,0,0,0,0,0,0,0,0,0
poverty,0,0,0,0,1,0,0,0,0,0
stricken,0,0,0,0,0,0,0,0,1,0
forth,0,0,1,0,0,0,0,0,0,0
principle,0,0,0,0,1,0,0,0,0,0
farmer,0,0,0,0,1,0,0,0,0,0
systematic,1,0,0,0,0,0,0,0,0,0
vividly,0,0,1,0,0,0,0,0,0,0
describe,0,0,0,0,0,0,0,0,1,0
uncertain,1,0,0,0,0,0,0,0,0,0
good,8,0,0,0,0,0,0,0,0,0
fragment,0,0,0,0,1,0,0,0,0,0
repute,0,0,0,0,0,0,0,0,2,0
marry,0,0,0,0,0,0,0,0,1,0
theme,0,0,0,0,5,0,0,0,0,0
personal,2,0,0,0,0,0,0,0,0,0
concern,0,0,0,0,0,0,0,0,1,0
friendship,0,0,0,0,1,0,0,0,0,0
enmity,0,0,0,0,1,0,0,0,0,0
hate,0,0,0,0,1,0,0,0,0,0
association,0,0,0,0,1,0,0,0,0,0
compose,0,0,0,0,0,0,0,0,1,0
relaxation,0,0,0,0,1,0,0,0,0,0
circulate,0,0,0,0,0,0,0,0,1,0
lifetime,0,0,0,0,1,0,0,0,0,0
collect,0,0,0,0,0,0,0,0,1,0
publish,0,0,0,0,0,0,0,0,1,0
edition,0,0,0,0,4,0,0,0,0,0
quotation,0,0,0,0,1,0,0,0,0,0
author,0,0,0,0,2,0,0,0,0,0
line,0,0,0,0,2,0,0,0,0,0
get,0,0,0,0,0,0,0,0,2,0
fact,0,0,0,0,1,0,0,0,0,0
originally,0,0,2,0,0,0,0,0,0,0
sing,0,0,0,0,0,0,0,0,1,0
individual,0,0,0,0,1,0,0,0,0,0
accompany,0,0,0,0,0,0,0,0,1,0
instrument,0,0,0,0,1,0,0,0,0,0
lyre,0,0,0,0,1,0,0,0,0,0
major,1,0,0,0,0,0,0,0,0,0
admire,0,0,0,0,0,0,0,0,1,0
beauty,0,0,0,0,5,0,0,0,0,0
lyricist,0,0,0,0,1,0,0,0,0,0
transition,0,0,0,0,1,0,0,0,0,0
invent,0,0,0,0,0,0,0,0,2,0
reckon,0,0,0,0,0,0,0,0,1,0
national,1,0,0,0,0,0,0,0,0,0
express,0,0,0,0,0,0,0,0,1,0
hundred,0,0,0,0,2,0,0,0,0,0
superb,1,0,0,0,0,0,0,0,0,0
dramatist,0,0,0,0,1,0,0,0,0,0
accomplish,0,0,0,0,0,0,0,0,1,0
genre,0,0,0,0,1,0,0,0,0,0
tragic,3,0,0,0,0,0,0,0,0,0
grow,0,0,0,0,0,0,0,0,1,0
choral,1,0,0,0,0,0,0,0,0,0
song,0,0,0,0,2,0,0,0,0,0
dialogue,0,0,0,0,3,0,0,0,0,0
choose,0,0,0,0,0,0,0,0,1,0
expense,0,0,0,0,1,0,0,0,0,0
costuming,0,0,0,0,1,0,0,0,0,0
attendance,0,0,0,0,1,0,0,0,0,0
performance,0,0,0,0,2,0,0,0,0,0
regard,0,0,0,0,0,0,0,0,1,0
worship,0,0,0,0,1,0,0,0,0,0
air,0,0,0,0,1,0,0,0,0,0
prize,0,0,0,0,2,0,0,0,0,0
offer,0,0,0,0,0,0,0,0,2,0
limited,1,0,0,0,0,0,0,0,0,0
seven,0,0,0,0,0,2,0,0,0,0
arrange,0,0,0,0,0,0,0,0,1,0
trilogy,0,0,0,0,2,0,0,0,0,0
group,0,0,0,0,1,0,0,0,0,0
bearer,0,0,0,0,1,0,0,0,0,0
fury,0,0,0,0,1,0,0,0,0,0
retelling,0,0,0,0,1,0,0,0,0,0
superhuman,0,0,0,0,1,0,0,0,0,0
steal,0,0,0,0,0,0,0,0,1,0
fire,0,0,0,0,1,0,0,0,0,0
heaven,0,0,0,0,2,0,0,0,0,0
typical,1,0,0,0,0,0,0,0,0,0
heroine,0,0,0,0,1,0,0,0,0,0
model,0,0,0,0,2,0,0,0,0,0
womanly,1,0,0,0,0,0,0,0,0,0
sacrifice,0,0,0,0,1,0,0,0,0,0
well,2,0,4,0,0,0,0,0,0,0
sequel,0,0,0,0,1,0,0,0,0,0
authorship,0,0,0,0,1,0,0,0,0,0
dispute,0,0,0,0,0,0,0,0,1,0
instead,0,0,2,0,0,0,0,0,0,0
idealized,1,0,0,0,0,0,0,0,0,0
moving,1,0,0,0,0,0,0,0,0,0
british,2,0,0,0,0,0,0,0,0,0
actor,0,0,0,0,1,0,0,0,0,0
role,0,0,0,0,1,0,0,0,0,0
production,0,0,0,0,2,0,0,0,0,0
arise,0,0,0,0,0,0,0,0,1,0
ritual,0,0,0,0,1,0,0,0,0,0
honor,0,0,0,0,1,0,0,0,0,0
frank,1,0,0,0,0,0,0,0,0,0
obscenity,0,0,0,0,1,0,0,0,0,0
abuse,0,0,0,0,1,0,0,0,0,0
insult,0,0,0,0,2,0,0,0,0,0
celebration,0,0,0,0,1,0,0,0,0,0
tragedian,0,0,0,0,1,0,0,0,0,0
comedic,1,0,0,0,0,0,0,0,0,0
boldness,0,0,0,0,2,0,0,0,0,0
fantasy,0,0,0,0,1,0,0,0,0,0
merciless,1,0,0,0,0,0,0,0,0,0
unqualified,1,0,0,0,0,0,0,0,0,0
indecency,0,0,0,0,1,0,0,0,0,0
outrageous,1,0,0,0,0,0,0,0,0,0
criticism,0,0,0,0,1,0,0,0,0,0
compare,0,0,0,0,0,0,0,0,1,0
ridicule,0,0,0,0,1,0,0,0,0,0
denounce,0,0,0,0,0,0,0,0,1,0
competitor,0,0,0,0,1,0,0,0,0,0
comparison,0,0,0,0,2,0,0,0,0,0
concentrate,0,0,0,0,0,0,0,0,1,0
fictitious,1,0,0,0,0,0,0,0,0,0
character,0,0,0,0,1,0,0,0,0,0
everyday,1,0,0,0,0,0,0,0,0,0
stern,1,0,0,0,0,0,0,0,0,0
lover,0,0,0,0,1,0,0,0,0,0
intriguing,1,0,0,0,0,0,0,0,0,0
excellent,1,0,0,0,0,0,0,0,0,0
commonly,0,0,1,0,0,0,0,0,0,0
truly,0,0,2,0,0,0,0,0,0,0
literary,2,0,0,0,0,0,0,0,0,0
prose,0,0,0,0,2,0,0,0,0,0
critical,1,0,0,0,0,0,0,0,0,0
inclusion,0,0,0,0,1,0,0,0,0,0
document,0,0,0,0,1,0,0,0,0,0
laborious,1,0,0,0,0,0,0,0,0,0
research,0,0,0,0,1,0,0,0,0,0
significant,1,0,0,0,0,0,0,0,0,0
superficial,1,0,0,0,0,0,0,0,0,0
matter,0,0,0,0,3,0,0,0,0,0
participation,0,0,0,0,1,0,0,0,0,0
mercenary,1,0,0,0,0,0,0,0,0,0
expel,0,0,0,0,0,0,0,0,1,0
apology,0,0,0,0,1,0,0,0,0,0
tower,0,0,0,0,0,0,0,0,1,0
impossible,1,0,0,0,0,0,0,0,0,0
calculate,0,0,0,0,0,0,0,0,1,0
enormous,3,0,0,0,0,0,0,0,0,0
thinker,0,0,0,0,1,0,0,0,0,0
presentation,0,0,0,0,1,0,0,0,0,0
preserve,0,0,0,0,0,0,0,0,5,0
translation,0,0,0,0,1,0,0,0,0,0
style,0,0,0,0,4,0,0,0,0,0
matchless,1,0,0,0,0,0,0,0,0,0
experience,0,0,0,0,1,0,0,0,0,0
known,1,0,0,0,0,0,0,0,0,0
fairly,0,0,1,0,0,0,0,0,0,0
penetratingly,0,0,1,0,0,0,0,0,0,0
insightful,1,0,0,0,0,0,0,0,0,0
conversation,0,0,0,0,3,0,0,0,0,0
friend,0,0,0,0,1,0,0,0,0,0
relate,0,0,0,0,0,0,0,0,3,0
behavior,0,0,0,0,1,0,0,0,0,0
virtually,0,0,1,0,0,0,0,0,0,0
sentence,0,0,0,0,1,0,0,0,1,0
metaphysic,0,0,0,0,1,0,0,0,0,0
read,0,0,0,0,0,0,0,0,1,0
desire,0,0,0,0,0,0,0,0,1,0
student,0,0,0,0,1,0,0,0,0,0
lecture,0,0,0,0,1,0,0,0,0,0
deliver,0,0,0,0,0,0,0,0,1,0
evident,1,0,0,0,0,0,0,0,0,0
explore,0,0,0,0,0,0,0,0,1,0
philosophical,3,0,0,0,0,0,0,0,0,0
treatise,0,0,0,0,2,0,0,0,0,0
logic,0,0,0,0,3,0,0,0,0,0
physical,1,0,0,0,0,0,0,0,0,0
biological,1,0,0,0,0,0,0,0,0,0
ethic,0,0,0,0,1,0,0,0,0,0
constitutional,1,0,0,0,0,0,0,0,0,0
soul,0,0,0,0,1,0,0,0,0,0
rhetoric,0,0,0,0,1,0,0,0,0,0
theory,0,0,0,0,3,0,0,0,0,0
interpretation,0,0,0,0,1,0,0,0,0,0
interested,3,0,0,0,0,0,0,0,0,0
wander,0,0,0,0,0,0,0,0,1,0
ask,0,0,0,0,0,0,0,0,4,0
question,0,0,0,0,4,0,0,0,0,0
criticize,0,0,0,0,0,0,0,0,1,0
answer,0,0,0,0,3,0,0,0,0,0
poke,0,0,0,0,0,0,0,0,1,0
faulty,1,0,0,0,0,0,0,0,0,0
argument,0,0,0,0,1,0,0,0,0,0
socratic,1,0,0,0,0,0,0,0,0,0
rank,0,0,0,0,0,0,0,0,1,0
moral,2,0,0,0,0,0,0,0,0,0
endurance,0,0,0,0,1,0,0,0,0,0
unmatched,1,0,0,0,0,0,0,0,0,0
divine,1,0,0,0,0,0,0,0,0,0
wonderful,2,0,0,0,0,0,0,0,0,0
command,0,0,0,0,0,0,0,0,1,0
surely,0,0,1,0,0,0,0,0,0,0
ought,0,0,0,1,0,0,0,0,0,0
obey,0,0,0,0,0,0,0,0,1,0
voice,0,0,0,0,1,0,0,0,0,0
outskirt,0,0,0,0,1,0,0,0,0,0
study,0,0,0,0,1,0,0,0,2,0
profession,0,0,0,0,1,0,0,0,0,0
abandon,0,0,0,0,0,0,0,0,1,0
shun,0,0,0,0,0,0,0,0,1,0
shallow,1,0,0,0,0,0,0,0,0,0
notion,0,0,0,0,1,0,0,0,0,0
sake,0,0,0,0,1,0,0,0,0,0
conscience,0,0,0,0,1,0,0,0,0,0
enjoy,0,0,0,0,0,0,0,0,1,0
confusion,0,0,0,0,1,0,0,0,0,0
uncover,0,0,0,0,0,0,0,0,2,0
favorite,1,0,0,0,0,0,0,0,0,0
object,0,0,0,0,1,0,0,0,0,0
fee,0,0,0,0,1,0,0,0,0,0
teaching,0,0,0,0,1,0,0,0,0,0
thyself,0,0,0,0,0,0,1,0,0,0
motto,0,0,0,0,1,0,0,0,0,0
oracle,0,0,0,0,1,0,0,0,0,0
oneself,0,0,0,0,0,0,1,0,0,0
possibility,0,0,0,0,1,0,0,0,0,0
contrast,0,0,0,0,1,0,0,0,0,0
mere,1,0,0,0,0,0,0,0,0,0
outward,1,0,0,0,0,0,0,0,0,0
appearance,0,0,0,0,1,0,0,0,0,0
appreciate,0,0,0,0,0,0,0,0,2,0
mob,0,0,0,0,1,0,0,0,0,0
expose,0,0,0,0,0,0,0,0,1,0
pompous,1,0,0,0,0,0,0,0,0,0
fraud,0,0,0,0,1,0,0,0,0,0
foe,0,0,0,0,1,0,0,0,0,0
indict,0,0,0,0,0,0,0,0,1,0
neglect,0,0,0,0,1,0,0,0,0,0
corruption,0,0,0,0,1,0,0,0,0,0
false,1,0,0,0,0,0,0,0,0,0
convenient,1,0,0,0,0,0,0,0,0,0
drink,0,0,0,0,0,0,0,0,1,0
hemlock,0,0,0,0,1,0,0,0,0,0
parting,0,0,0,0,1,0,0,0,0,0
comment,0,0,0,0,1,0,0,0,0,0
hour,0,0,0,0,1,0,0,0,0,0
departure,0,0,0,0,1,0,0,0,0,0
arrive,0,0,0,0,0,0,0,0,1,0
successive,1,0,0,0,0,0,0,0,0,0
flowering,0,0,0,0,1,0,0,0,0,0
owe,0,0,0,0,0,0,0,0,1,0
simplicity,0,0,0,0,2,0,0,0,0,0
reasonableness,0,0,0,0,1,0,0,0,0,0
humanity,0,0,0,0,1,0,0,0,0,0
sheer,1,0,0,0,0,0,0,0,0,0
middle,0,0,0,0,1,0,0,0,0,0
stiff,1,0,0,0,0,0,0,0,0,0
flat,1,0,0,0,0,0,0,0,0,0
naturally,0,0,1,0,0,0,0,0,0,0
easily,0,0,1,0,0,0,0,0,0,0
action,0,0,0,0,2,0,0,0,0,0
chiefly,0,0,1,0,0,0,0,0,0,0
portray,0,0,0,0,0,0,0,0,2,0
grand,1,0,0,0,0,0,0,0,0,0
particular,1,0,0,0,0,0,0,0,0,0
achieve,0,0,0,0,0,0,0,0,1,0
godlike,1,0,0,0,0,0,0,0,0,0
perfection,0,0,0,0,1,0,0,0,0,0
calm,1,0,0,0,0,0,0,0,0,0
ordered,1,0,0,0,0,0,0,0,0,0
illustrious,1,0,0,0,0,0,0,0,0,0
degree,0,0,0,0,1,0,0,0,0,0
fix,0,0,0,0,0,0,0,0,1,0
moment,0,0,0,0,1,0,0,0,0,0
violent,1,0,0,0,0,0,0,0,0,0
bronze,0,0,0,0,1,0,0,0,0,0
copy,0,0,0,0,1,0,0,0,0,0
composition,0,0,0,0,1,0,0,0,0,0
true,1,0,0,0,0,0,0,0,0,0
perfectly,0,0,1,0,0,0,0,0,0,0
decorate,0,0,0,0,0,0,0,0,2,0
ivory,0,0,0,0,1,0,0,0,0,0
pediment,0,0,0,0,1,0,0,0,0,0
frieze,0,0,0,0,1,0,0,0,0,0
diplomat,0,0,0,0,1,0,0,0,0,0
plenty,0,0,0,0,1,0,0,0,0,0
freely,0,0,1,0,0,0,0,0,0,0
satisfy,0,0,0,0,0,0,0,0,1,0
whiteness,0,0,0,0,1,0,0,0,0,0
paint,0,0,0,0,2,0,0,0,3,0
bright,1,0,0,0,0,0,0,0,0,0
color,0,0,0,0,1,0,0,0,0,0
weathering,0,0,0,0,1,0,0,0,0,0
colorist,0,0,0,0,1,0,0,0,0,0
draftsman,0,0,0,0,1,0,0,0,0,0
fortunately,0,0,1,0,0,0,0,0,0,0
tomb,0,0,0,0,1,0,0,0,0,0
archaeologist,0,0,0,0,1,0,0,0,0,0
decoration,0,0,0,0,1,0,0,0,0,0
painting,0,0,0,0,1,0,0,0,0,0
feeling,0,0,0,0,1,0,0,0,0,0
supreme,1,0,0,0,0,0,0,0,0,0
brown,1,0,0,0,0,0,0,0,0,0
geometric,1,0,0,0,0,0,0,0,0,0
sticklike,1,0,0,0,0,0,0,0,0,0
animal,0,0,0,0,1,0,0,0,0,0
fit,0,0,0,0,0,0,0,0,1,0
pattern,0,0,0,0,1,0,0,0,0,0
realistic,1,0,0,0,0,0,0,0,0,0
black,2,0,0,0,0,0,0,0,0,0
red,1,0,0,0,1,0,0,0,0,0
clay,0,0,0,0,1,0,0,0,0,0
background,0,0,0,0,1,0,0,0,0,0
impressive,1,0,0,0,0,0,0,0,0,0
erect,0,0,0,0,0,0,0,0,1,0
permanent,1,0,0,0,0,0,0,0,0,0
exclusively,0,0,1,0,0,0,0,0,0,0
monument,0,0,0,0,1,0,0,0,0,0
enclosure,0,0,0,0,1,0,0,0,0,0
space,0,0,0,0,1,0,0,0,0,0
chamber,0,0,0,0,3,0,0,0,0,0
image,0,0,0,0,1,0,0,0,0,0
accessible,1,0,0,0,0,0,0,0,0,0
priest,0,0,0,0,2,0,0,0,0,0
fundamentally,0,0,1,0,0,0,0,0,0,0
distinct,3,0,0,0,0,0,0,0,0,0
partly,0,0,3,0,0,0,0,0,0,0
exquisite,1,0,0,0,0,0,0,0,0,0
refinement,0,0,0,0,1,0,0,0,0,0
emergence,0,0,0,0,1,0,0,0,0,0
rational,2,0,0,0,0,0,0,0,0,0
approach,0,0,0,0,1,0,0,0,0,0
belief,0,0,0,0,1,0,0,0,0,0
doric,4,0,0,0,0,0,0,0,0,0
variant,0,0,0,0,1,0,0,0,0,0
difference,0,0,0,0,1,0,0,0,0,0
part,0,0,0,0,2,0,0,0,0,0
column,0,0,0,0,5,0,0,0,0,0
distinctive,1,0,0,0,0,0,0,0,0,0
rendering,0,0,0,0,3,0,0,0,0,0
evolve,0,0,0,0,0,0,0,0,2,0
coordinate,0,0,0,0,0,0,0,0,1,0
symbolic,1,0,0,0,0,0,0,0,0,0
meaning,0,0,0,0,1,0,0,0,0,0
basic,1,0,0,0,0,0,0,0,0,0
windowless,1,0,0,0,0,0,0,0,0,0
cella,0,0,0,0,1,0,0,0,0,0
porch,0,0,0,0,1,0,0,0,0,0
ring,0,0,0,0,2,0,0,0,0,0
peristyle,0,0,0,0,2,0,0,0,0,0
side,0,0,0,0,2,0,0,0,0,0
ionic,2,0,0,0,0,0,0,0,0,0
differ,0,0,0,0,0,0,0,0,2,0
detail,0,0,0,0,1,0,0,0,0,0
double,1,0,0,0,0,0,0,0,0,0
pair,0,0,0,0,0,0,0,0,1,0
volute,0,0,0,0,1,0,0,0,0,0
carve,0,0,0,0,0,0,0,0,1,0
lintel,0,0,0,0,1,0,0,0,0,0
entablature,0,0,0,0,1,0,0,0,0,0
span,0,0,0,0,0,0,0,0,1,0
have,0,0,0,0,0,0,0,0,1,0
row,0,0,0,0,1,0,0,0,0,0
project,0,0,0,0,1,0,0,0,1,0
block,0,0,0,0,1,0,0,0,0,0
triglyph,0,0,0,0,1,0,0,0,0,0
sculpted,1,0,0,0,0,0,0,0,0,0
panel,0,0,0,0,1,0,0,0,0,0
metope,0,0,0,0,1,0,0,0,0,0
element,0,0,0,0,2,0,0,0,0,0
tall,1,0,0,0,0,0,0,0,0,0
unique,1,0,0,0,0,0,0,0,0,0
conscious,1,0,0,0,0,0,0,0,0,0
adjustment,0,0,0,0,1,0,0,0,0,0
architect,0,0,0,0,2,0,0,0,0,0
purely,0,0,1,0,0,0,0,0,0,0
aesthetic,1,0,0,0,0,0,0,0,0,0
effect,0,0,0,0,1,0,0,0,0,0
mathematical,3,0,0,0,0,0,0,0,0,0
application,0,0,0,0,1,0,0,0,0,0
mathematic,0,0,0,0,4,0,0,0,0,0
significance,0,0,0,0,1,0,0,0,0,0
basis,0,0,0,0,1,0,0,0,0,0
sense,0,0,0,0,1,0,0,0,0,0
numerous,1,0,0,0,0,0,0,0,0,0
scholar,0,0,0,0,1,0,0,0,0,0
recognize,0,0,0,0,0,0,0,0,1,0
formula,0,0,0,0,1,0,0,0,0,0
validity,0,0,0,0,1,0,0,0,0,0
proposition,0,0,0,0,1,0,0,0,0,0
theoretical,2,0,0,0,0,0,0,0,0,0
analysis,0,0,0,0,1,0,0,0,0,0
correct,1,0,0,0,0,0,0,0,0,0
reasoning,0,0,0,0,2,0,0,0,0,0
previous,1,0,0,0,0,0,0,0,0,0
abstract,1,0,0,0,0,0,0,0,0,0
entity,0,0,0,0,1,0,0,0,0,0
proof,0,0,0,0,2,0,0,0,0,0
irrational,2,0,0,0,0,0,0,0,0,0
pythagorean,1,0,0,0,0,0,0,0,0,0
theorem,0,0,0,0,2,0,0,0,0,0
triangle,0,0,0,0,1,0,0,0,0,0
square,0,0,0,0,1,0,0,0,0,0
mathematician,0,0,0,0,2,0,0,0,0,0
antiquity,0,0,0,0,1,0,0,0,0,0
deductive,1,0,0,0,0,0,0,0,0,0
axiom,0,0,0,0,1,0,0,0,0,0
postulate,0,0,0,0,1,0,0,0,0,0
plane,0,0,0,0,1,0,0,0,0,0
solid,1,0,0,0,0,0,0,0,0,0
resolve,0,0,0,0,0,0,0,0,1,0
difficulty,0,0,0,0,1,0,0,0,0,0
conic,1,0,0,0,0,0,0,0,0,0
section,0,0,0,0,1,0,0,0,0,0
parabola,0,0,0,0,0,0,0,0,0,1
hyperbola,0,0,0,0,1,0,0,0,0,0
ellipse,0,0,0,0,1,0,0,0,0,0
mechanic,0,0,0,0,2,0,0,0,0,0
practical,1,0,0,0,0,0,0,0,0,0
knowledge,0,0,0,0,2,0,0,0,0,0
apply,0,0,0,0,0,0,0,0,1,0
widely,0,0,1,0,0,0,0,0,0,0
physics,0,0,0,0,1,0,0,0,0,0
lever,0,0,0,0,1,0,0,0,0,0
possible,1,0,0,0,0,0,0,0,0,0
catapult,0,0,0,0,1,0,0,0,0,0
able,1,0,0,0,0,0,0,0,0,0
hurl,0,0,0,0,0,0,0,0,1,0
heavy,1,0,0,0,0,0,0,0,0,0
spear,0,0,0,0,1,0,0,0,0,0
astronomy,0,0,0,0,2,0,0,0,0,0
foretell,0,0,0,0,0,0,0,0,1,0
planet,0,0,0,0,1,0,0,0,0,0
visible,1,0,0,0,0,0,0,0,0,0
kind,0,0,0,0,1,0,0,0,0,0
influential,1,0,0,0,0,0,0,0,0,0
astronomer,0,0,0,0,1,0,0,0,0,0
propose,0,0,0,0,0,0,0,0,1,0
universe,0,0,0,0,1,0,0,0,0,0
persist,0,0,0,0,0,0,0,0,1,0
establishment,0,0,0,0,1,0,0,0,0,0
endure,0,0,0,0,0,0,0,0,1,0
borrow,0,0,0,0,0,0,0,0,1,0
shine,0,0,0,0,0,0,0,0,1,0
founding,0,0,0,0,1,0,0,0,0,0
university,0,0,0,0,1,0,0,0,0,0
impetus,0,0,0,0,1,0,0,0,0,0
rebirth,0,0,0,0,1,0,0,0,0,0
capacity,0,0,0,0,1,0,0,0,0,0
solve,0,0,0,0,0,0,0,0,1,0
problem,0,0,0,0,1,0,0,0,0,0
method,0,0,0,0,1,0,0,0,0,0
inherit,0,0,0,0,0,0,0,0,1,0
legacy,0,0,0,0,1,0,0,0,0,0
