word,ADJ,ADP,ADV,DET,NOUN,NUM,PRON,SCONJ,VERB,X
survive,0,0,0,0,0,0,0,0,2,0
airplane,0,0,0,0,1,0,0,0,0,0
crash,0,0,0,0,1,0,0,0,0,0
city,0,0,0,0,16,0,0,0,0,0
submerge,0,0,0,0,0,0,0,0,1,0
water,0,0,0,0,5,0,0,0,0,0
armour,0,0,0,0,4,0,0,0,0,0
primary,8,0,0,0,0,0,0,0,0,0
energy,0,0,0,0,1,0,0,0,0,0
protect,0,0,0,0,0,0,0,0,1,0
morality,0,0,0,0,1,0,0,0,0,0
mutagen,0,0,0,0,1,0,0,0,0,0
useful,2,0,0,0,0,0,0,0,0,0
telekinesi,0,0,0,0,1,0,0,0,0,0
ambitious,1,0,0,0,0,0,0,0,0,0
successfully,0,0,1,0,0,0,0,0,0,0
imagine,0,0,0,0,0,0,0,0,1,0
founding,0,0,0,0,2,0,0,0,0,0
marquee,1,0,0,0,0,0,0,0,0,0
annual,1,0,0,0,0,0,0,0,0,0
likeness,0,0,0,0,2,0,0,0,0,0
incremental,1,0,0,0,0,0,0,0,0,0
fidelity,0,0,0,0,1,0,0,0,0,0
sensitive,3,0,0,0,0,0,0,0,0,0
baseball,0,0,0,0,3,0,0,0,0,0
boxing,0,0,0,0,2,0,0,0,0,0
previous,4,0,0,0,0,0,0,0,0,0
fad,0,0,0,0,1,0,0,0,0,0
album,0,0,0,0,1,0,0,0,0,0
encompass,0,0,0,0,0,0,0,0,1,0
label,0,0,0,0,1,0,0,0,0,0
studio,0,0,0,0,1,0,0,0,0,0
get,0,0,0,0,0,0,0,0,4,0
adaptation,0,0,0,0,5,0,0,0,0,0
imaginable,2,0,0,0,0,0,0,0,0,0
pod,0,0,0,0,1,0,0,0,0,0
derive,0,0,0,0,0,0,0,0,1,0
football,0,0,0,0,4,0,0,0,0,0
coach,0,0,0,0,1,0,0,0,0,0
commentator,0,0,0,0,1,0,0,0,0,0
popularize,0,0,0,0,0,0,0,0,3,0
correspond,0,0,0,0,0,0,0,0,2,0
heighten,0,0,0,0,0,0,0,0,1,0
playbook,0,0,0,0,1,0,0,0,0,0
stadium,0,0,0,0,1,0,0,0,0,0
legally,0,0,1,0,0,0,0,0,0,0
discontinue,0,0,0,0,0,0,0,0,1,0
incentive,0,0,0,0,1,0,0,0,0,0
concern,0,0,0,0,2,0,0,0,1,0
heightened,1,0,0,0,0,0,0,0,0,0
successive,1,0,0,0,0,0,0,0,0,0
edition,0,0,0,0,1,0,0,0,0,0
soccer,0,0,0,0,4,0,0,0,0,0
division,0,0,0,0,4,0,0,0,0,0
dominate,0,0,0,0,0,0,0,0,3,0
handful,0,0,0,0,2,0,0,0,0,0
unfortunately,0,0,1,0,0,0,0,0,0,0
national,3,0,0,0,0,0,0,0,0,0
plague,0,0,0,0,0,0,0,0,3,0
bug,0,0,0,0,2,0,0,0,0,0
scoring,0,0,0,0,1,0,0,0,0,0
lag,0,0,0,0,0,0,0,0,2,0
overhaul,0,0,0,0,1,0,0,0,0,0
career,0,0,0,0,2,0,0,0,0,0
coaching,0,0,0,0,1,0,0,0,0,0
implementation,0,0,0,0,2,0,0,0,0,0
pro,0,0,0,0,1,0,0,0,0,0
showcase,0,0,0,0,0,0,0,0,2,0
fitness,0,0,0,0,2,0,0,0,0,0
yoga,0,0,0,0,1,0,0,0,0,0
exercise,0,0,0,0,2,0,0,0,0,0
aerobics,0,0,0,0,1,0,0,0,0,0
engage,0,0,0,0,0,0,0,0,5,0
tightrope,0,0,0,0,1,0,0,0,0,0
walking,0,0,0,0,1,0,0,0,0,0
skiing,0,0,0,0,1,0,0,0,0,0
snowboarding,0,0,0,0,1,0,0,0,0,0
document,0,0,0,0,0,0,0,0,1,0
logbook,0,0,0,0,1,0,0,0,0,0
monitor,0,0,0,0,0,0,0,0,1,0
workout,0,0,0,0,1,0,0,0,0,0
regimen,0,0,0,0,1,0,0,0,0,0
sustained,1,0,0,0,0,0,0,0,0,0
elevated,1,0,0,0,0,0,0,0,0,0
heart,0,0,0,0,3,0,0,0,0,0
necessary,2,0,0,0,0,0,0,0,0,0
cardiovascular,1,0,0,0,0,0,0,0,0,0
health,0,0,0,0,2,0,0,0,0,0
cheat,0,0,0,0,0,0,0,0,1,0
false,1,0,0,0,0,0,0,0,0,0
impression,0,0,0,0,2,0,0,0,0,0
accord,0,0,0,0,0,0,0,0,2,0
therapist,0,0,0,0,1,0,0,0,0,0
trainer,0,0,0,0,3,0,0,0,0,0
client,0,0,0,0,3,0,0,0,0,0
bat,0,0,0,0,1,0,0,0,0,0
tranquil,1,0,0,0,0,0,0,0,0,0
cartoonlike,1,0,0,0,0,0,0,0,0,0
import,0,0,0,0,0,0,0,0,2,0
presence,0,0,0,0,1,0,0,0,0,0
attract,0,0,0,0,0,0,0,0,3,0
previously,0,0,2,0,0,0,0,0,0,0
dedicated,2,0,0,0,0,0,0,0,0,0
experienced,2,0,0,0,0,0,0,0,0,0
neophyte,0,0,0,0,1,0,0,0,0,0
boring,1,0,0,0,0,0,0,0,0,0
characterize,0,0,0,0,0,0,0,0,2,0
exploring,0,0,0,0,1,0,0,0,0,0
solving,0,0,0,0,2,0,0,0,0,0
running,0,0,0,0,2,0,0,0,0,0
jumping,0,0,0,0,1,0,0,0,0,0
climbing,0,0,0,0,2,0,0,0,0,0
fighting,0,0,0,0,17,0,0,0,0,0
sequence,0,0,0,0,6,0,0,0,0,0
rpg,0,0,0,0,18,0,0,0,0,0
categorization,0,0,0,0,1,0,0,0,0,0
impossible,1,0,0,0,0,0,0,0,0,0
school,0,0,0,0,2,0,0,0,0,0
writer,0,0,0,0,1,0,0,0,0,0
husband,0,0,0,0,1,0,0,0,0,0
colourful,2,0,0,0,0,0,0,0,0,0
static,1,0,0,0,0,0,0,0,0,0
click,0,0,0,0,0,0,0,0,1,0
load,0,0,0,0,0,0,0,0,1,0
enthral,0,0,0,0,0,0,0,0,1,0
president,0,0,0,0,1,0,0,0,0,0
left,1,0,1,0,0,0,0,0,0,0
don,0,0,0,0,0,0,0,0,2,0
costume,0,0,0,0,1,0,0,0,0,0
leader,0,0,0,0,6,0,0,0,0,0
hybrid,1,0,0,0,1,0,0,0,0,0
scene,0,0,0,0,2,0,0,0,0,0
witty,1,0,0,0,0,0,0,0,0,0
clever,2,0,0,0,0,0,0,0,0,0
striking,1,0,0,0,0,0,0,0,0,0
hallmark,0,0,0,0,2,0,0,0,0,0
loosely,0,0,2,0,0,0,0,0,0,0
big,3,0,0,0,0,0,0,0,0,0
boost,0,0,0,0,1,0,0,0,0,0
similarly,0,0,3,0,0,0,0,0,0,0
identifiable,1,0,0,0,0,0,0,0,0,0
recognizable,3,0,0,0,0,0,0,0,0,0
bad,2,0,0,0,0,0,0,0,0,0
material,0,0,0,0,2,0,0,0,0,0
toy,0,0,0,0,5,0,0,0,0,0
french,2,0,0,0,0,0,0,0,0,0
beggar,0,0,0,0,1,0,0,0,0,0
villain,0,0,0,0,4,0,0,0,0,0
rule,0,0,0,0,2,0,0,0,3,0
absence,0,0,0,0,1,0,0,0,0,0
contest,0,0,0,0,2,0,0,0,1,0
timer,0,0,0,0,2,0,0,0,0,0
minute,0,0,0,0,1,0,0,0,0,0
beat,0,0,0,0,0,0,0,0,3,0
restart,0,0,0,0,0,0,0,0,1,0
section,0,0,0,0,1,0,0,0,0,0
keep,0,0,0,0,0,0,0,0,3,0
entertain,0,0,0,0,0,0,0,0,1,0
dynamic,1,0,0,0,0,0,0,0,0,0
usher,0,0,0,0,0,0,0,0,1,0
actor,0,0,0,0,3,0,0,0,0,0
stand,0,0,0,0,0,0,0,0,2,0
poster,0,0,0,0,2,0,0,0,0,0
brother,0,0,0,0,2,0,0,0,0,0
engrossing,1,0,0,0,0,0,0,0,0,0
pretty,1,0,0,0,0,0,0,0,0,0
grenade,0,0,0,0,1,0,0,0,0,0
assume,0,0,0,0,0,0,0,0,5,0
magical,3,0,0,0,0,0,0,0,0,0
book,0,0,0,0,6,0,0,0,0,0
clue,0,0,0,0,2,0,0,0,0,0
switch,0,0,0,0,1,0,0,0,1,0
barrage,0,0,0,0,1,0,0,0,0,0
noise,0,0,0,0,1,0,0,0,0,0
iii,0,0,0,0,0,1,0,0,0,0
total,4,0,0,0,0,0,0,0,0,0
english,2,0,0,0,0,0,0,0,0,0
rock,0,0,0,0,6,0,0,0,0,0
musician,0,0,0,0,1,0,0,0,0,0
serie,0,0,0,0,5,0,0,0,0,0
plotline,0,0,0,0,1,0,0,0,0,0
spite,0,0,0,0,2,0,0,0,0,0
tend,0,0,0,0,0,0,0,0,2,0
horde,0,0,0,0,1,0,0,0,0,0
zombie,0,0,0,0,3,0,0,0,0,0
scary,1,0,0,0,0,0,0,0,0,0
traverse,0,0,0,0,0,0,0,0,1,0
bioengineering,0,0,0,0,1,0,0,0,0,0
pharmaceutical,0,0,0,0,1,0,0,0,0,0
existence,0,0,0,0,1,0,0,0,0,0
contagious,1,0,0,0,0,0,0,0,0,0
compound,0,0,0,0,1,0,0,0,0,0
infect,0,0,0,0,0,0,0,0,1,0
murderous,2,0,0,0,0,0,0,0,0,0
heavy,2,0,0,0,0,0,0,0,0,0
firepower,0,0,0,0,1,0,0,0,0,0
scare,0,0,0,0,1,0,0,0,0,0
favourable,3,0,0,0,0,0,0,0,0,0
prompt,0,0,0,0,0,0,0,0,5,0
update,0,0,0,0,1,0,0,0,0,0
beautiful,2,0,0,0,0,0,0,0,0,0
voluptuous,1,0,0,0,0,0,0,0,0,0
archaeologist,0,0,0,0,1,0,0,0,0,0
treasure,0,0,0,0,1,0,0,0,0,0
lost,2,0,0,0,0,0,0,0,0,0
dexterity,0,0,0,0,2,0,0,0,0,0
employer,0,0,0,0,1,0,0,0,0,0
round,0,0,0,0,1,0,0,0,1,0
highlight,0,0,0,0,1,0,0,0,0,0
sidestep,0,0,0,0,0,0,0,0,1,0
crawl,0,0,0,0,0,0,0,0,2,0
roll,0,0,0,0,1,0,0,0,2,0
dive,0,0,0,0,0,0,0,0,1,0
hang,0,0,0,0,0,0,0,0,1,0
ledge,0,0,0,0,1,0,0,0,0,0
swim,0,0,0,0,0,0,0,0,2,0
downturn,0,0,0,0,1,0,0,0,0,0
journey,0,0,0,0,1,0,0,0,2,0
garner,0,0,0,0,0,0,0,0,2,0
unlike,0,2,0,0,0,0,0,0,0,0
kind,0,0,0,0,1,0,0,0,0,0
irrespective,0,0,1,0,0,0,0,0,0,0
virtue,0,0,0,0,1,0,0,0,0,0
gigantic,1,0,0,0,0,0,0,0,0,0
legion,0,0,0,0,1,0,0,0,0,0
alter,0,0,0,0,0,0,0,0,2,0
impossibly,0,0,1,0,0,0,0,0,0,0
statistic,0,0,0,0,4,0,0,0,0,0
fair,1,0,0,0,1,0,0,0,0,0
aside,0,0,1,0,0,0,0,0,0,0
advertise,0,0,0,0,0,0,0,0,1,0
forum,0,0,0,0,2,0,0,0,0,0
espionage,0,0,0,0,2,0,0,0,0,0
undertake,0,0,0,0,0,0,0,0,2,0
retire,0,0,0,0,0,0,0,0,1,0
deploy,0,0,0,0,0,0,0,0,1,0
counteract,0,0,0,0,0,0,0,0,1,0
terrorist,0,0,0,0,1,0,0,0,0,0
endearing,1,0,0,0,0,0,0,0,0,0
centrepiece,0,0,0,0,1,0,0,0,0,0
radio,0,0,0,0,3,0,0,0,0,0
drama,0,0,0,0,1,0,0,0,0,0
sneak,0,0,0,0,0,0,0,0,1,0
neutralize,0,0,0,0,0,0,0,0,1,0
resort,0,0,0,0,1,0,0,0,0,0
boss,0,0,0,0,2,0,0,0,0,0
smart,1,0,0,0,0,0,0,0,0,0
script,0,0,0,0,1,0,0,0,0,0
telephone,0,0,0,0,3,0,0,0,0,0
stunning,2,0,0,0,0,0,0,0,0,0
exciting,1,0,0,0,0,0,0,0,0,0
producer,0,0,0,0,2,0,0,0,0,0
director,0,0,0,0,2,0,0,0,0,0
accept,0,0,0,0,0,0,0,0,2,0
spartan,1,0,0,0,0,0,0,0,0,0
warrior,0,0,0,0,4,0,0,0,0,0
god,0,0,0,0,5,0,0,0,0,0
reveal,0,0,0,0,0,0,0,0,1,0
servant,0,0,0,0,1,0,0,0,0,0
trick,0,0,0,0,0,0,0,0,1,0
haunt,0,0,0,0,0,0,0,0,1,0
nightmare,0,0,0,0,1,0,0,0,0,0
blade,0,0,0,0,1,0,0,0,0,0
dagger,0,0,0,0,2,0,0,0,0,0
chain,0,0,0,0,1,0,0,0,0,0
rumble,0,0,0,0,0,0,0,0,1,0
ancient,3,0,0,0,0,0,0,0,0,0
terminate,0,0,0,0,0,0,0,0,1,0
jump,0,0,0,0,1,0,0,0,4,0
climb,0,0,0,0,0,0,0,0,3,0
combination,0,0,0,0,7,0,0,0,0,0
magic,0,0,0,0,3,0,0,0,0,0
attack,0,0,0,0,1,0,0,0,1,0
reliant,1,0,0,0,0,0,0,0,0,0
mythology,0,0,0,0,2,0,0,0,0,0
myriad,0,0,0,0,1,0,0,0,0,0
excellent,1,0,0,0,0,0,0,0,0,0
revenge,0,0,0,0,1,0,0,0,0,0
spectacular,1,0,0,0,0,0,0,0,0,0
fashion,0,0,0,0,2,0,0,0,0,0
champion,0,0,0,0,4,0,0,0,1,0
bartender,0,0,0,0,1,0,0,0,0,0
ancestor,0,0,0,0,1,0,0,0,0,0
dna,0,0,0,0,1,0,0,0,0,0
sacred,1,0,0,0,0,0,0,0,0,0
artifact,0,0,0,0,1,0,0,0,0,0
organization,0,0,0,0,2,0,0,0,0,0
periodically,0,0,1,0,0,0,0,0,0,0
interrupt,0,0,0,0,0,0,0,0,1,0
interlude,0,0,0,0,1,0,0,0,0,0
avoid,0,0,0,0,0,0,0,0,4,0
confrontation,0,0,0,0,1,0,0,0,0,0
meter,0,0,0,0,1,0,0,0,0,0
visibility,0,0,0,0,1,0,0,0,0,0
crowd,0,0,0,0,2,0,0,0,0,0
detection,0,0,0,0,1,0,0,0,0,0
eagle,0,0,0,0,1,0,0,0,0,0
vision,0,0,0,0,1,0,0,0,0,0
harm,0,0,0,0,1,0,0,0,0,0
surprise,0,0,0,0,1,0,0,0,0,0
music,0,0,0,0,12,0,0,0,0,0
prefer,0,0,0,0,0,0,0,0,1,0
additionally,0,0,1,0,0,0,0,0,0,0
lend,0,0,0,0,0,0,0,0,1,0
foster,0,0,0,0,0,0,0,0,1,0
emulate,0,0,0,0,0,0,0,0,4,0
performance,0,0,0,0,3,0,0,0,0,0
swinge,0,0,0,0,0,0,0,0,1,0
final,4,0,0,0,0,0,0,0,0,0
destination,0,0,0,0,1,0,0,0,0,0
genuine,1,0,0,0,0,0,0,0,0,0
ladder,0,0,0,0,2,0,0,0,0,0
elude,0,0,0,0,0,0,0,0,3,0
giant,2,0,0,0,0,0,0,0,0,0
subsequently,0,0,2,0,0,0,0,0,0,0
shot,0,0,0,0,1,0,0,0,0,0
prototypical,1,0,0,0,0,0,0,0,0,0
arrive,0,0,0,0,0,0,0,0,3,0
official,4,0,0,0,0,0,0,0,0,0
hedgehog,0,0,0,0,1,0,0,0,0,0
attitude,0,0,0,0,1,0,0,0,0,0
slightly,0,0,1,0,0,0,0,0,0,0
accurately,0,0,1,0,0,0,0,0,0,0
musical,7,0,0,0,0,0,0,0,0,0
cue,0,0,0,0,2,0,0,0,0,0
tap,0,0,0,0,0,0,0,0,1,0
singe,0,0,0,0,0,0,0,0,1,0
pitch,0,0,0,0,2,0,0,0,0,0
pad,0,0,0,0,2,0,0,0,0,0
huge,1,0,0,0,0,0,0,0,0,0
spread,0,0,0,0,0,0,0,0,2,0
instrument,0,0,0,0,2,0,0,0,0,0
karaoke,0,0,0,0,2,0,0,0,0,0
toss,0,0,0,0,0,0,0,0,1,0
nemesis,0,0,0,0,1,0,0,0,0,0
certainly,0,0,1,0,0,0,0,0,0,0
analogous,1,0,0,0,0,0,0,0,0,0
bridge,0,0,0,0,0,0,0,0,1,0
pop,1,0,0,0,1,0,0,0,0,0
athletic,1,0,0,0,0,0,0,0,0,0
revive,0,0,0,0,0,0,0,0,1,0
appearance,0,0,0,0,2,0,0,0,0,0
rampaging,1,0,0,0,0,0,0,0,0,0
fame,0,0,0,0,1,0,0,0,0,0
acclaimed,1,0,0,0,0,0,0,0,0,0
reinvigorate,0,0,0,0,0,0,0,0,1,0
flag,0,0,0,0,1,0,0,0,1,0
premise,0,0,0,0,3,0,0,0,0,0
pink,1,0,0,0,0,0,0,0,0,0
timely,1,0,0,0,0,0,0,0,0,0
hammer,0,0,0,0,1,0,0,0,0,0
up,0,0,0,0,1,0,0,0,0,0
consistently,0,0,2,0,0,0,0,0,0,0
glitch,0,0,0,0,1,0,0,0,0,0
ending,0,0,0,0,3,0,0,0,0,0
quirky,1,0,0,0,0,0,0,0,0,0
mystique,0,0,0,0,1,0,0,0,0,0
sidekick,0,0,0,0,1,0,0,0,0,0
retrieve,0,0,0,0,0,0,0,0,1,0
banana,0,0,0,0,1,0,0,0,0,0
reptilian,1,0,0,0,0,0,0,0,0,0
documentary,0,0,0,0,1,0,0,0,0,0
examine,0,0,0,0,0,0,0,0,1,0
spiritual,1,0,0,0,0,0,0,0,0,0
successor,0,0,0,0,3,0,0,0,0,0
italian,1,0,0,0,0,0,0,0,0,0
mushroomlike,1,0,0,0,0,0,0,0,0,0
turtle,0,0,0,0,1,0,0,0,0,0
impersonator,0,0,0,0,1,0,0,0,0,0
imposter,0,0,0,0,1,0,0,0,0,0
inform,0,0,0,0,0,0,0,0,1,0
princess,0,0,0,0,1,0,0,0,0,0
customization,0,0,0,0,1,0,0,0,0,0
tiny,1,0,0,0,0,0,0,0,0,0
doll,0,0,0,0,1,0,0,0,0,0
stitch,0,0,0,0,0,0,0,0,1,0
cloth,0,0,0,0,1,0,0,0,0,0
stuffing,0,0,0,0,1,0,0,0,0,0
dodge,0,0,0,0,0,0,0,0,1,0
whimsical,1,0,0,0,0,0,0,0,0,0
landscape,0,0,0,0,3,0,0,0,0,0
solve,0,0,0,0,0,0,0,0,3,0
detail,0,0,0,0,3,0,0,0,0,0
emotion,0,0,0,0,1,0,0,0,0,0
predesigne,0,0,0,0,0,0,0,0,1,0
editor,0,0,0,0,2,0,0,0,0,0
intuitive,1,0,0,0,0,0,0,0,0,0
knowledge,0,0,0,0,1,0,0,0,0,0
creativity,0,0,0,0,2,0,0,0,0,0
press,0,0,0,0,0,0,0,0,3,0
sing,0,0,0,0,0,0,0,0,2,0
vocal,1,0,0,0,0,0,0,0,0,0
accuracy,0,0,0,0,4,0,0,0,0,0
microphone,0,0,0,0,4,0,0,0,0,0
multitude,0,0,0,0,2,0,0,0,0,0
singer,0,0,0,0,2,0,0,0,0,0
precision,0,0,0,0,1,0,0,0,0,0
camera,0,0,0,0,1,0,0,0,0,0
lyric,0,0,0,0,1,0,0,0,0,0
duet,0,0,0,0,1,0,0,0,0,0
accessible,1,0,0,0,0,0,0,0,0,0
archive,0,0,0,0,1,0,0,0,0,0
regularly,0,0,1,0,0,0,0,0,0,0
vast,4,0,0,0,0,0,0,0,0,0
guitar,0,0,0,0,6,0,0,0,0,0
expansive,1,0,0,0,0,0,0,0,0,0
collection,0,0,0,0,1,0,0,0,0,0
determine,0,0,0,0,0,0,0,0,3,0
rhythm,0,0,0,0,2,0,0,0,0,0
rhythmically,0,0,1,0,0,0,0,0,0,0
lesser,0,0,1,0,0,0,0,0,0,0
drum,0,0,0,0,3,0,0,0,0,0
kit,0,0,0,0,1,0,0,0,0,0
episode,0,0,0,0,1,0,0,0,0,0
homage,0,0,0,0,1,0,0,0,0,0
recognize,0,0,0,0,0,0,0,0,1,0
highest,0,0,1,0,0,0,0,0,0,0
surface,0,0,0,0,0,0,0,0,1,0
touch,0,0,0,0,0,0,0,0,1,0
saturation,0,0,0,0,1,0,0,0,0,0
afterward,0,0,1,0,0,0,0,0,0,0
sustain,0,0,0,0,0,0,0,0,1,0
metal,0,0,0,0,1,0,0,0,0,0
band,0,0,0,0,2,0,0,0,1,0
headline,0,0,0,0,0,0,0,0,1,0
disappointing,1,0,0,0,0,0,0,0,0,0
grunge,0,0,0,0,1,0,0,0,0,0
rocker,0,0,0,0,1,0,0,0,0,0
comical,1,0,0,0,0,0,0,0,0,0
month,0,0,0,0,1,0,0,0,0,0
migrate,0,0,0,0,0,0,0,0,1,0
touchpad,0,0,0,0,1,0,0,0,0,0
cite,0,0,0,0,0,0,0,0,1,0
concert,0,0,0,0,1,0,0,0,0,0
singing,0,0,0,0,1,0,0,0,0,0
bass,0,0,0,0,1,0,0,0,0,0
presentation,0,0,0,0,2,0,0,0,0,0
boom,0,0,0,0,1,0,0,0,0,0
legend,0,0,0,0,2,0,0,0,0,0
notice,0,0,0,0,1,0,0,0,0,0
legendary,3,0,0,0,0,0,0,0,0,0
foursome,0,0,0,0,1,0,0,0,0,0
rerelease,0,0,0,0,0,0,0,0,1,0
digitally,0,0,1,0,0,0,0,0,0,0
remastere,0,0,0,0,0,0,0,0,1,0
brain,0,0,0,0,3,0,0,0,0,0
planning,0,0,0,0,3,0,0,0,0,0
cerebral,1,0,0,0,0,0,0,0,0,0
quick,2,0,1,0,0,0,0,0,0,0
requirement,0,0,0,0,1,0,0,0,0,0
meticulous,1,0,0,0,0,0,0,0,0,0
exploration,0,0,0,0,1,0,0,0,0,0
trading,0,0,0,0,4,0,0,0,0,0
road,0,0,0,0,3,0,0,0,0,0
utility,0,0,0,0,1,0,0,0,0,0
residential,2,0,0,0,0,0,0,0,0,0
zone,0,0,0,0,2,0,0,0,0,0
civic,1,0,0,0,0,0,0,0,0,0
station,0,0,0,0,3,0,0,0,0,0
passenger,0,0,0,0,1,0,0,0,0,0
cargo,0,0,0,0,1,0,0,0,0,0
stock,1,0,0,0,4,0,0,0,0,0
vanguard,0,0,0,0,1,0,0,0,0,0
replication,0,0,0,0,1,0,0,0,0,0
tycoon,0,0,0,0,4,0,0,0,0,0
treatment,0,0,0,0,1,0,0,0,0,0
logic,0,0,0,0,1,0,0,0,0,0
deduction,0,0,0,0,1,0,0,0,0,0
resolve,0,0,0,0,0,0,0,0,1,0
mental,1,0,0,0,0,0,0,0,0,0
nurture,0,0,0,0,0,0,0,0,2,0
automaton,0,0,0,0,1,0,0,0,0,0
organism,0,0,0,0,2,0,0,0,0,0
seed,0,0,0,0,1,0,0,0,1,0
associate,0,0,0,0,0,0,0,0,2,0
builder,0,0,0,0,1,0,0,0,0,0
landform,0,0,0,0,1,0,0,0,0,0
planet,0,0,0,0,3,0,0,0,0,0
wait,0,0,0,0,0,0,0,0,3,0
flop,0,0,0,0,1,0,0,0,0,0
undeterred,1,0,0,0,0,0,0,0,0,0
black,3,0,0,0,0,0,0,0,0,0
ant,0,0,0,0,2,0,0,0,0,0
